time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
236.2,0.722623,0,0.982096,0,253.8057,0
236.2231,0.560891,0,0.829383,0,253.8057,0
236.2276,0.560891,0,0.829383,0,253.8057,0
236.2319,0.560891,0,0.829383,0,253.8057,0
236.2359,0.560891,0,0.829383,0,253.8057,0
236.2399,0.560891,0,0.829383,0,253.8057,0
236.2439,0.402561,0,0.664765,0,253.8057,0
236.2486,0.402561,0,0.664765,0,253.8057,0
236.2527,0.402561,0,0.664765,0,253.8057,0
236.2591,0.402561,0,0.664765,0,253.8057,0
236.2632,0.247387,0,0.489095,0,253.8057,0
236.2757,0.247387,0,0.489095,0,253.8057,0
236.2836,0.095551,-0.000001,0.301732,0,253.8057,0
236.2934,0.095551,-0.000001,0.301732,0,253.8057,0
236.3074,-0.052392,0,0.100733,0,253.8057,0
236.3124,-0.052392,0,0.100733,0,253.8057,0
236.3177,-0.052392,0,0.100733,0,253.8057,0
236.3218,-0.202706,0,-0.091962,0,253.8057,0
236.3277,-0.202706,0,-0.091962,0,253.8057,0
236.3343,-0.202706,0,-0.091962,0,253.8724,0
236.3386,-0.202706,0,-0.091962,0,253.9612,0
236.3429,-0.356959,0,-0.272156,0,254.0575,0
236.3475,-0.356959,0,-0.272156,0,254.1563,0
236.3519,-0.356959,0,-0.272156,0,254.2559,0
236.3562,-0.356959,0,-0.272156,0,254.4224,0
236.3601,-0.515364,0,-0.441224,0,254.5446,0
236.3648,-0.515364,0,-0.441224,0,254.652,0
236.3694,-0.515364,0,-0.441224,0,254.7545,0
236.378,-0.515364,0,-0.441224,0,254.922,0
236.3827,-0.678673,0,-0.595918,0,255.0445,0
236.3875,-0.678673,0,-0.595918,0,255.2187,0
236.392,-0.678673,0,-0.595918,0,255.3433,0
236.3965,-0.678673,0,-0.595918,0,255.4516,0
236.4012,-0.846136,0,-0.738386,0,255.5543,0
236.4058,-0.846136,0,-0.738386,0,255.7219,0
236.4102,-0.846136,0,-0.738386,0,255.8445,0
236.4144,-0.846136,0,-0.738386,0,256.0853,0
236.4188,-0.846136,0,-0.738386,0,256.3655,0
236.4238,-1.018953,0,-0.865142,0,256.7257,0
236.4286,-1.018953,0,-0.865142,0,257.1123,0
236.4337,-1.018953,0,-0.865142,0,257.5745,0
236.4381,-1.018953,0,-0.865142,0,257.9953,0
236.4426,-1.197595,0,-0.975961,0,258.4689,0
236.4478,-1.197595,0,-0.975961,0,259.0267,0
236.4525,-1.197595,0,-0.975961,0,259.546,0
236.4567,-1.197595,0,-0.975961,0,259.9858,0
236.4617,-1.381909,0,-1.069358,0,260.5323,0
236.4668,-1.381909,0,-1.069358,0,261.1145,0
236.4748,-1.381909,0,-1.069358,0,261.842,0
236.4796,-1.381909,0,-1.069358,0,262.4844,0
236.4842,-1.571828,0,-1.141382,0,262.8986,0
236.4902,-1.571828,0,-1.141382,0,263.4366,0
236.496,-1.571828,0,-1.141382,0,263.9493,0
236.5004,-1.762538,0,-1.218109,0,264.3869,0
236.5051,-1.762538,0,-1.218109,0,264.666,0
236.5097,-1.762538,0,-1.218109,0,264.9592,0
236.5138,-1.762538,0,-1.218109,0,265.1902,0
236.5174,-1.762538,0,-1.218109,0,265.2672,0
236.5217,-1.95396,0,-1.303046,0,265.3596,0
236.5258,-1.95396,0,-1.303046,0,265.3903,0
236.5296,-1.95396,0,-1.303046,0,265.4005,0
236.5332,-1.95396,0,-1.303046,0,265.404,0
236.5376,-1.95396,0,-1.303046,0,265.4052,0
236.5412,-2.144698,0,-1.399089,0,265.4055,0
236.5452,-2.144698,0,-1.399089,0,265.4056,0
236.5493,-2.144698,0,-1.399089,0,265.4724,0
236.5529,-2.144698,0,-1.399089,0,265.4945,0
236.5567,-2.144698,0,-1.399089,0,265.5019,0
236.5607,-2.334736,0,-1.506348,0,265.5043,0
236.5649,-2.334736,0,-1.506348,0,265.5052,0
236.5685,-2.334736,0,-1.506348,0,265.5053,0
236.5765,-2.334736,0,-1.506348,0,265.5721,0
236.5801,-2.524064,0,-1.624886,0,265.5945,0
236.5848,-2.524064,0,-1.624886,0,265.6685,0
236.5892,-2.524064,0,-1.624886,0,265.7599,0
236.5934,-2.524064,0,-1.624886,0,265.9237,0
236.5975,-2.524064,0,-1.624886,0,266.1116,0
236.6018,-2.713679,0,-1.754538,0,266.3742,0
236.6071,-2.713679,0,-1.754538,0,266.7285,0
236.6118,-2.713679,0,-1.754538,0,267.1132,0
236.6161,-2.713679,0,-1.754538,0,267.4415,0
236.6205,-2.905805,0,-1.890878,0,267.6842,0
236.6252,-2.905805,0,-1.890878,0,267.8984,0
236.6296,-2.905805,0,-1.890878,0,268.1032,0
236.6338,-2.905805,0,-1.890878,0,268.3048,0
236.6381,-2.905805,0,-1.890878,0,268.4386,0
236.6425,-3.099977,0,-2.036978,0,268.5499,0
236.6473,-3.099977,0,-2.036978,0,268.7203,0
236.6514,-3.099977,0,-2.036978,0,268.8437,0
236.6555,-3.099977,0,-2.036978,0,268.9517,0
236.6629,-3.295282,0,-2.193499,0,268.9876,0
236.667,-3.295282,0,-2.193499,0,268.9995,0
236.6721,-3.295282,0,-2.193499,0,269.0703,0
236.6757,-3.295282,0,-2.193499,0,269.0938,0
236.6793,-3.295282,0,-2.193499,0,269.1017,0
236.6833,-3.490861,0,-2.361629,0,269.1042,0
236.6871,-3.490861,0,-2.361629,0,269.1051,0
236.691,-3.490861,0,-2.361629,0,269.1055,0
236.6946,-3.490861,0,-2.361629,0,269.1055,0
236.6983,-3.490861,0,-2.361629,0,269.1056,0
236.7021,-3.686326,0,-2.541021,0,269.1056,0
236.7062,-3.686326,0,-2.541021,0,269.1056,0
236.7106,-3.686326,0,-2.541021,0,269.1056,0
236.7144,-3.686326,0,-2.541021,0,269.1056,0
236.7186,-3.686326,0,-2.541021,0,269.1056,0
236.7223,-3.881654,0,-2.732457,0,269.1056,0
