time,rayIndex,x,y,objectDetected
300.1704,36,0.65,0.35,Floor
300.1704,37,0.75,0.35,Floor
300.1704,38,0.85,0.35,Floor
300.1704,39,0.95,0.35,Floor
300.1704,40,0.05,0.45,Floor
300.1704,41,0.15,0.45,Floor
300.1704,42,0.25,0.45,Floor
300.1704,43,0.35,0.45,Floor
300.1704,44,0.45,0.45,Floor
300.1704,45,0.55,0.45,Floor
300.1704,46,0.65,0.45,Floor
300.1704,47,0.75,0.45,Floor
300.1704,48,0.85,0.45,Floor
300.1704,49,0.95,0.45,Floor
300.1704,50,0.05,0.55,Wall4
300.1704,51,0.15,0.55,Cube52
300.1704,52,0.25,0.55,Cube97
300.1704,53,0.35,0.55,Cube89
300.1704,54,0.45,0.55,Wall4
300.1704,55,0.55,0.55,Wall4
300.1704,56,0.65,0.55,Wall4
300.1704,57,0.75,0.55,Wall1
300.1704,58,0.85,0.55,Cube72
300.1704,59,0.95,0.55,Cube67
300.1704,60,0.05,0.65,Wall4
300.1704,61,0.15,0.65,Cube52
300.1704,62,0.25,0.65,Wall4
300.1704,63,0.35,0.65,Wall4
300.1704,64,0.45,0.65,Wall4
300.1704,65,0.55,0.65,Wall4
300.1704,66,0.65,0.65,Wall4
300.1704,67,0.75,0.65,Wall1
300.1704,68,0.85,0.65,Cube72
300.1704,69,0.95,0.65,Cube67
300.1704,70,0.05,0.75,Wall4
300.1704,71,0.15,0.75,Wall4
300.1704,72,0.25,0.75,Wall4
300.1704,73,0.35,0.75,Wall4
300.1704,74,0.45,0.75,Wall4
300.1704,75,0.55,0.75,Wall4
300.1704,76,0.65,0.75,Wall4
300.1704,77,0.75,0.75,Wall1
300.1704,78,0.85,0.75,Wall1
300.1704,79,0.95,0.75,Wall1
300.1704,80,0.05,0.85,Wall4
300.1704,81,0.15,0.85,Wall4
300.1704,82,0.25,0.85,Wall4
300.1704,83,0.35,0.85,Wall4
300.1704,84,0.45,0.85,Wall4
300.1704,85,0.55,0.85,NA
300.1704,86,0.65,0.85,NA
300.1704,87,0.75,0.85,NA
300.1704,88,0.85,0.85,Wall1
300.1704,89,0.95,0.85,Wall1
300.1704,90,0.05,0.95,NA
300.1704,91,0.15,0.95,NA
300.1704,92,0.25,0.95,NA
300.1704,93,0.35,0.95,NA
300.1704,94,0.45,0.95,NA
300.1704,95,0.55,0.95,NA
300.1704,96,0.65,0.95,NA
300.1704,97,0.75,0.95,NA
300.1704,98,0.85,0.95,NA
300.1704,99,0.95,0.95,Wall1
300.1746,0,0.05,0.05,Floor
300.1746,1,0.15,0.05,Floor
300.1746,2,0.25,0.05,Floor
300.1746,3,0.35,0.05,Floor
300.1746,4,0.45,0.05,trialStarter
300.1746,5,0.55,0.05,trialStarter
300.1746,6,0.65,0.05,trialStarter
300.1746,7,0.75,0.05,trialStarter
300.1746,8,0.85,0.05,Floor
300.1746,9,0.95,0.05,Floor
300.1746,10,0.05,0.15,Floor
300.1746,11,0.15,0.15,Floor
300.1746,12,0.25,0.15,Floor
300.1746,13,0.35,0.15,Floor
300.1746,14,0.45,0.15,Floor
300.1746,15,0.55,0.15,trialStarter
300.1746,16,0.65,0.15,trialStarter
300.1746,17,0.75,0.15,Floor
300.1746,18,0.85,0.15,Floor
300.1746,19,0.95,0.15,Floor
300.1746,20,0.05,0.25,Floor
300.1746,21,0.15,0.25,Floor
300.1746,22,0.25,0.25,Floor
300.1746,23,0.35,0.25,Floor
300.1746,24,0.45,0.25,Floor
300.1746,25,0.55,0.25,Floor
300.1746,26,0.65,0.25,Floor
300.1746,27,0.75,0.25,Floor
300.1746,28,0.85,0.25,Floor
300.1746,29,0.95,0.25,Floor
300.1746,30,0.05,0.35,Floor
300.1746,31,0.15,0.35,Floor
300.1746,32,0.25,0.35,Floor
300.1746,33,0.35,0.35,Floor
300.1746,34,0.45,0.35,Floor
300.1746,35,0.55,0.35,Floor
300.1746,36,0.65,0.35,Floor
300.1746,37,0.75,0.35,Floor
300.1746,38,0.85,0.35,Floor
300.1746,39,0.95,0.35,Floor
300.1746,40,0.05,0.45,Floor
300.1746,41,0.15,0.45,Floor
300.1746,42,0.25,0.45,Floor
300.1746,43,0.35,0.45,Floor
300.1746,44,0.45,0.45,Floor
300.1746,45,0.55,0.45,Floor
300.1746,46,0.65,0.45,Floor
300.1746,47,0.75,0.45,Floor
300.1746,48,0.85,0.45,Floor
300.1746,49,0.95,0.45,Floor
300.1746,50,0.05,0.55,Wall4
300.1746,51,0.15,0.55,Cube52
300.1746,52,0.25,0.55,Cube97
300.1746,53,0.35,0.55,Cube89
300.1746,54,0.45,0.55,Wall4
300.1746,55,0.55,0.55,Wall4
300.1746,56,0.65,0.55,Wall4
300.1746,57,0.75,0.55,Wall1
300.1746,58,0.85,0.55,Cube72
300.1746,59,0.95,0.55,Cube67
300.1746,60,0.05,0.65,Wall4
300.1746,61,0.15,0.65,Cube52
300.1746,62,0.25,0.65,Wall4
300.1746,63,0.35,0.65,Wall4
300.1746,64,0.45,0.65,Wall4
300.1746,65,0.55,0.65,Wall4
300.1746,66,0.65,0.65,Wall4
300.1746,67,0.75,0.65,Wall1
300.1746,68,0.85,0.65,Cube72
300.1746,69,0.95,0.65,Cube67
300.1746,70,0.05,0.75,Wall4
300.1746,71,0.15,0.75,Wall4
300.1746,72,0.25,0.75,Wall4
300.1746,73,0.35,0.75,Wall4
300.1746,74,0.45,0.75,Wall4
300.1746,75,0.55,0.75,Wall4
300.1746,76,0.65,0.75,Wall4
300.1746,77,0.75,0.75,Wall1
300.1746,78,0.85,0.75,Wall1
300.1746,79,0.95,0.75,Wall1
300.1746,80,0.05,0.85,Wall4
300.1746,81,0.15,0.85,Wall4
300.1746,82,0.25,0.85,Wall4
300.1746,83,0.35,0.85,Wall4
300.1746,84,0.45,0.85,Wall4
300.1746,85,0.55,0.85,NA
300.1746,86,0.65,0.85,NA
300.1746,87,0.75,0.85,NA
300.1746,88,0.85,0.85,Wall1
300.1746,89,0.95,0.85,Wall1
300.1746,90,0.05,0.95,NA
300.1746,91,0.15,0.95,NA
300.1746,92,0.25,0.95,NA
300.1746,93,0.35,0.95,NA
300.1746,94,0.45,0.95,NA
300.1746,95,0.55,0.95,NA
300.1746,96,0.65,0.95,NA
300.1746,97,0.75,0.95,NA
300.1746,98,0.85,0.95,NA
300.1746,99,0.95,0.95,Wall1
300.1787,0,0.05,0.05,Floor
300.1787,1,0.15,0.05,Floor
300.1787,2,0.25,0.05,Floor
300.1787,3,0.35,0.05,Floor
300.1787,4,0.45,0.05,trialStarter
300.1787,5,0.55,0.05,trialStarter
300.1787,6,0.65,0.05,trialStarter
300.1787,7,0.75,0.05,trialStarter
300.1787,8,0.85,0.05,Floor
300.1787,9,0.95,0.05,Floor
300.1787,10,0.05,0.15,Floor
300.1787,11,0.15,0.15,Floor
300.1787,12,0.25,0.15,Floor
300.1787,13,0.35,0.15,Floor
300.1787,14,0.45,0.15,Floor
300.1787,15,0.55,0.15,trialStarter
300.1787,16,0.65,0.15,trialStarter
300.1787,17,0.75,0.15,Floor
300.1787,18,0.85,0.15,Floor
300.1787,19,0.95,0.15,Floor
300.1787,20,0.05,0.25,Floor
300.1787,21,0.15,0.25,Floor
300.1787,22,0.25,0.25,Floor
300.1787,23,0.35,0.25,Floor
300.1787,24,0.45,0.25,Floor
300.1787,25,0.55,0.25,Floor
300.1787,26,0.65,0.25,Floor
300.1787,27,0.75,0.25,Floor
300.1787,28,0.85,0.25,Floor
300.1787,29,0.95,0.25,Floor
300.1787,30,0.05,0.35,Floor
300.1787,31,0.15,0.35,Floor
300.1787,32,0.25,0.35,Floor
300.1787,33,0.35,0.35,Floor
300.1787,34,0.45,0.35,Floor
300.1787,35,0.55,0.35,Floor
300.1787,36,0.65,0.35,Floor
300.1787,37,0.75,0.35,Floor
300.1787,38,0.85,0.35,Floor
300.1787,39,0.95,0.35,Floor
300.1787,40,0.05,0.45,Floor
300.1787,41,0.15,0.45,Floor
300.1787,42,0.25,0.45,Floor
300.1787,43,0.35,0.45,Floor
300.1787,44,0.45,0.45,Floor
300.1787,45,0.55,0.45,Floor
300.1787,46,0.65,0.45,Floor
300.1787,47,0.75,0.45,Floor
300.1787,48,0.85,0.45,Floor
300.1787,49,0.95,0.45,Floor
300.1787,50,0.05,0.55,Wall4
300.1787,51,0.15,0.55,Cube52
300.1787,52,0.25,0.55,Cube97
300.1787,53,0.35,0.55,Cube89
300.1787,54,0.45,0.55,Wall4
300.1787,55,0.55,0.55,Wall4
300.1787,56,0.65,0.55,Wall4
300.1787,57,0.75,0.55,Wall1
300.1787,58,0.85,0.55,Cube72
300.1787,59,0.95,0.55,Cube67
300.1787,60,0.05,0.65,Wall4
300.1787,61,0.15,0.65,Cube52
300.1787,62,0.25,0.65,Wall4
300.1787,63,0.35,0.65,Wall4
300.1787,64,0.45,0.65,Wall4
300.1787,65,0.55,0.65,Wall4
300.1787,66,0.65,0.65,Wall4
300.1787,67,0.75,0.65,Wall1
300.1787,68,0.85,0.65,Cube72
300.1787,69,0.95,0.65,Cube67
300.1787,70,0.05,0.75,Wall4
300.1787,71,0.15,0.75,Wall4
300.1787,72,0.25,0.75,Wall4
300.1787,73,0.35,0.75,Wall4
300.1787,74,0.45,0.75,Wall4
300.1787,75,0.55,0.75,Wall4
300.1787,76,0.65,0.75,Wall4
300.1787,77,0.75,0.75,Wall1
300.1787,78,0.85,0.75,Wall1
300.1787,79,0.95,0.75,Wall1
300.1787,80,0.05,0.85,Wall4
300.1787,81,0.15,0.85,Wall4
300.1787,82,0.25,0.85,Wall4
300.1787,83,0.35,0.85,Wall4
300.1787,84,0.45,0.85,Wall4
300.1787,85,0.55,0.85,NA
300.1787,86,0.65,0.85,NA
300.1787,87,0.75,0.85,NA
300.1787,88,0.85,0.85,Wall1
300.1787,89,0.95,0.85,Wall1
300.1787,90,0.05,0.95,NA
300.1787,91,0.15,0.95,NA
300.1787,92,0.25,0.95,NA
300.1787,93,0.35,0.95,NA
300.1787,94,0.45,0.95,NA
300.1787,95,0.55,0.95,NA
300.1787,96,0.65,0.95,NA
300.1787,97,0.75,0.95,NA
300.1787,98,0.85,0.95,NA
300.1787,99,0.95,0.95,Wall1
300.1832,0,0.05,0.05,Floor
300.1832,1,0.15,0.05,Floor
300.1832,2,0.25,0.05,Floor
300.1832,3,0.35,0.05,Floor
300.1832,4,0.45,0.05,trialStarter
300.1832,5,0.55,0.05,trialStarter
300.1832,6,0.65,0.05,trialStarter
300.1832,7,0.75,0.05,Floor
300.1832,8,0.85,0.05,Floor
300.1832,9,0.95,0.05,Floor
300.1832,10,0.05,0.15,Floor
300.1832,11,0.15,0.15,Floor
300.1832,12,0.25,0.15,Floor
300.1832,13,0.35,0.15,Floor
300.1832,14,0.45,0.15,Floor
300.1832,15,0.55,0.15,trialStarter
300.1832,16,0.65,0.15,Floor
300.1832,17,0.75,0.15,Floor
300.1832,18,0.85,0.15,Floor
300.1832,19,0.95,0.15,Floor
300.1832,20,0.05,0.25,Floor
300.1832,21,0.15,0.25,Floor
300.1832,22,0.25,0.25,Floor
300.1832,23,0.35,0.25,Floor
300.1832,24,0.45,0.25,Floor
300.1832,25,0.55,0.25,Floor
300.1832,26,0.65,0.25,Floor
300.1832,27,0.75,0.25,Floor
300.1832,28,0.85,0.25,Floor
300.1832,29,0.95,0.25,Floor
300.1832,30,0.05,0.35,Floor
300.1832,31,0.15,0.35,Floor
300.1832,32,0.25,0.35,Floor
300.1832,33,0.35,0.35,Floor
300.1832,34,0.45,0.35,Floor
300.1832,35,0.55,0.35,Floor
300.1832,36,0.65,0.35,Floor
300.1832,37,0.75,0.35,Floor
300.1832,38,0.85,0.35,Floor
300.1832,39,0.95,0.35,Floor
300.1832,40,0.05,0.45,Floor
300.1832,41,0.15,0.45,Floor
300.1832,42,0.25,0.45,Floor
300.1832,43,0.35,0.45,Floor
300.1832,44,0.45,0.45,Floor
300.1832,45,0.55,0.45,Floor
300.1832,46,0.65,0.45,Floor
300.1832,47,0.75,0.45,Floor
300.1832,48,0.85,0.45,Floor
300.1832,49,0.95,0.45,Floor
300.1832,50,0.05,0.55,Wall4
300.1832,51,0.15,0.55,Cube52
300.1832,52,0.25,0.55,Cube97
300.1832,53,0.35,0.55,Cube89
300.1832,54,0.45,0.55,Wall4
300.1832,55,0.55,0.55,Wall4
300.1832,56,0.65,0.55,Wall4
300.1832,57,0.75,0.55,Wall1
300.1832,58,0.85,0.55,Cube72
300.1832,59,0.95,0.55,Cube67
300.1832,60,0.05,0.65,Wall4
300.1832,61,0.15,0.65,Cube52
300.1832,62,0.25,0.65,Wall4
300.1832,63,0.35,0.65,Cube89
300.1832,64,0.45,0.65,Wall4
300.1832,65,0.55,0.65,Wall4
300.1832,66,0.65,0.65,Wall4
300.1832,67,0.75,0.65,Wall1
300.1832,68,0.85,0.65,Cube72
300.1832,69,0.95,0.65,Cube67
300.1832,70,0.05,0.75,Wall4
300.1832,71,0.15,0.75,Wall4
300.1832,72,0.25,0.75,Wall4
300.1832,73,0.35,0.75,Wall4
300.1832,74,0.45,0.75,Wall4
300.1832,75,0.55,0.75,Wall4
300.1832,76,0.65,0.75,Wall4
300.1832,77,0.75,0.75,Wall1
300.1832,78,0.85,0.75,Wall1
300.1832,79,0.95,0.75,Wall1
300.1832,80,0.05,0.85,Wall4
300.1832,81,0.15,0.85,Wall4
300.1832,82,0.25,0.85,Wall4
300.1832,83,0.35,0.85,Wall4
300.1832,84,0.45,0.85,Wall4
300.1832,85,0.55,0.85,NA
300.1832,86,0.65,0.85,NA
300.1832,87,0.75,0.85,NA
300.1832,88,0.85,0.85,Wall1
300.1832,89,0.95,0.85,Wall1
300.1832,90,0.05,0.95,NA
300.1832,91,0.15,0.95,NA
300.1832,92,0.25,0.95,NA
300.1832,93,0.35,0.95,NA
300.1832,94,0.45,0.95,NA
300.1832,95,0.55,0.95,NA
300.1832,96,0.65,0.95,NA
300.1832,97,0.75,0.95,NA
300.1832,98,0.85,0.95,NA
300.1832,99,0.95,0.95,Wall1
300.1888,0,0.05,0.05,Floor
300.1888,1,0.15,0.05,Floor
300.1888,2,0.25,0.05,Floor
300.1888,3,0.35,0.05,Floor
300.1888,4,0.45,0.05,trialStarter
300.1888,5,0.55,0.05,trialStarter
300.1888,6,0.65,0.05,trialStarter
300.1888,7,0.75,0.05,Floor
300.1888,8,0.85,0.05,Floor
300.1888,9,0.95,0.05,Floor
300.1888,10,0.05,0.15,Floor
300.1888,11,0.15,0.15,Floor
300.1888,12,0.25,0.15,Floor
300.1888,13,0.35,0.15,Floor
300.1888,14,0.45,0.15,Floor
300.1888,15,0.55,0.15,trialStarter
300.1888,16,0.65,0.15,Floor
300.1888,17,0.75,0.15,Floor
300.1888,18,0.85,0.15,Floor
300.1888,19,0.95,0.15,Floor
300.1888,20,0.05,0.25,Floor
300.1888,21,0.15,0.25,Floor
300.1888,22,0.25,0.25,Floor
300.1888,23,0.35,0.25,Floor
300.1888,24,0.45,0.25,Floor
300.1888,25,0.55,0.25,Floor
300.1888,26,0.65,0.25,Floor
300.1888,27,0.75,0.25,Floor
300.1888,28,0.85,0.25,Floor
300.1888,29,0.95,0.25,Floor
300.1888,30,0.05,0.35,Floor
300.1888,31,0.15,0.35,Floor
300.1888,32,0.25,0.35,Floor
300.1888,33,0.35,0.35,Floor
300.1888,34,0.45,0.35,Floor
300.1888,35,0.55,0.35,Floor
300.1888,36,0.65,0.35,Floor
300.1888,37,0.75,0.35,Floor
300.1888,38,0.85,0.35,Floor
300.1888,39,0.95,0.35,Floor
300.1888,40,0.05,0.45,Floor
300.1888,41,0.15,0.45,Floor
300.1888,42,0.25,0.45,Floor
300.1888,43,0.35,0.45,Floor
300.1888,44,0.45,0.45,Floor
300.1888,45,0.55,0.45,Floor
300.1888,46,0.65,0.45,Floor
300.1888,47,0.75,0.45,Floor
300.1888,48,0.85,0.45,Floor
300.1888,49,0.95,0.45,Floor
300.1888,50,0.05,0.55,Wall4
300.1888,51,0.15,0.55,Cube52
300.1888,52,0.25,0.55,Cube97
300.1888,53,0.35,0.55,Cube89
300.1888,54,0.45,0.55,Wall4
300.1888,55,0.55,0.55,Wall4
300.1888,56,0.65,0.55,Wall4
300.1888,57,0.75,0.55,Wall1
300.1888,58,0.85,0.55,Cube72
300.1888,59,0.95,0.55,Cube67
300.1888,60,0.05,0.65,Wall4
300.1888,61,0.15,0.65,Cube52
300.1888,62,0.25,0.65,Wall4
300.1888,63,0.35,0.65,Cube89
300.1888,64,0.45,0.65,Wall4
300.1888,65,0.55,0.65,Wall4
300.1888,66,0.65,0.65,Wall4
300.1888,67,0.75,0.65,Wall1
300.1888,68,0.85,0.65,Cube72
300.1888,69,0.95,0.65,Cube67
300.1888,70,0.05,0.75,Wall4
300.1888,71,0.15,0.75,Wall4
300.1888,72,0.25,0.75,Wall4
300.1888,73,0.35,0.75,Wall4
300.1888,74,0.45,0.75,Wall4
300.1888,75,0.55,0.75,Wall4
300.1888,76,0.65,0.75,Wall4
300.1888,77,0.75,0.75,Wall1
300.1888,78,0.85,0.75,Wall1
300.1888,79,0.95,0.75,Wall1
300.1888,80,0.05,0.85,Wall4
300.1888,81,0.15,0.85,Wall4
300.1888,82,0.25,0.85,Wall4
300.1888,83,0.35,0.85,Wall4
300.1888,84,0.45,0.85,Wall4
300.1888,85,0.55,0.85,NA
300.1888,86,0.65,0.85,NA
300.1888,87,0.75,0.85,NA
300.1888,88,0.85,0.85,Wall1
300.1888,89,0.95,0.85,Wall1
300.1888,90,0.05,0.95,NA
300.1888,91,0.15,0.95,NA
300.1888,92,0.25,0.95,NA
300.1888,93,0.35,0.95,NA
300.1888,94,0.45,0.95,NA
300.1888,95,0.55,0.95,NA
300.1888,96,0.65,0.95,NA
300.1888,97,0.75,0.95,NA
300.1888,98,0.85,0.95,NA
300.1888,99,0.95,0.95,Wall1
300.1928,0,0.05,0.05,Floor
300.1928,1,0.15,0.05,Floor
300.1928,2,0.25,0.05,Floor
300.1928,3,0.35,0.05,Floor
300.1928,4,0.45,0.05,trialStarter
300.1928,5,0.55,0.05,trialStarter
300.1928,6,0.65,0.05,trialStarter
300.1928,7,0.75,0.05,Floor
300.1928,8,0.85,0.05,Floor
300.1928,9,0.95,0.05,Floor
300.1928,10,0.05,0.15,Floor
300.1928,11,0.15,0.15,Floor
300.1928,12,0.25,0.15,Floor
300.1928,13,0.35,0.15,Floor
300.1928,14,0.45,0.15,Floor
300.1928,15,0.55,0.15,trialStarter
300.1928,16,0.65,0.15,Floor
300.1928,17,0.75,0.15,Floor
300.1928,18,0.85,0.15,Floor
300.1928,19,0.95,0.15,Floor
