time,FPS
71.60078,294
71.62322,294
71.62995,294
71.63393,294
71.63815,294
71.64219,294
71.64682,294
71.65107,294
71.65509,294
71.65896,294
71.66373,294
71.66824,294
71.67239,294
71.67654,294
71.68118,294
71.68617,294
71.69145,294
71.69627,294
71.70033,294
71.70506,294
71.7101,294
71.71622,294
71.72355,294
71.72818,294
71.73305,294
71.73696,294
71.74108,294
71.74632,294
71.75039,294
71.75492,294
71.75995,294
71.76382,294
71.76836,294
71.77314,294
71.77718,294
71.78156,294
71.78591,294
71.79044,294
71.79472,294
71.79871,294
71.80277,294
71.80732,294
71.81128,294
71.81576,294
71.81978,294
71.82412,294
71.82816,294
71.83215,294
71.83639,294
71.84025,294
71.84474,294
71.84858,294
71.85265,294
71.85665,294
71.86057,294
71.86566,294
71.87004,294
71.87406,294
71.87802,294
71.88245,294
71.8869,294
71.89073,294
71.89497,294
71.89925,294
71.90337,294
71.90771,294
71.91187,294
71.91589,294
71.92024,294
71.92582,294
71.92983,294
71.93415,294
71.93848,294
71.94244,294
71.94757,294
71.95142,294
71.95567,294
71.95966,294
71.96373,294
71.96838,294
71.97232,294
71.97694,294
71.98114,294
71.98583,294
71.98983,294
71.99406,294
71.99861,294
72.00283,294
72.00741,294
72.01173,294
72.01595,294
72.01994,294
72.0244,294
72.0288,294
72.03277,294
72.03741,294
72.04166,294
72.04625,294
72.05009,294
72.05437,294
72.05828,294
72.06212,294
72.06659,294
72.07077,294
72.07493,294
72.079,294
72.08301,226
72.08801,226
72.09194,226
72.09589,226
72.10022,226
72.10459,226
72.1085,226
72.11285,226
72.11687,226
72.12185,226
72.12601,226
72.12997,226
72.13449,226
72.1391,226
72.14399,226
72.14877,226
72.15368,226
72.15759,226
72.16203,226
72.16653,226
72.17065,226
72.17496,226
72.17931,226
72.18346,226
72.18777,226
72.19215,226
72.19653,226
72.20056,226
72.20538,226
72.20923,226
72.21339,226
72.21721,226
72.22111,226
72.22559,226
72.22945,226
72.2335,226
72.23769,226
72.24307,226
72.24774,226
72.25174,226
72.25582,226
72.25994,226
72.26396,226
72.26825,226
72.27222,226
72.27625,226
72.28021,226
72.28462,226
72.28943,226
72.29356,226
72.29845,226
72.30286,226
72.30721,226
72.3111,226
72.31514,226
72.31907,226
72.32338,226
72.32758,226
72.33175,226
72.33608,226
72.34013,226
72.34466,226
72.34871,226
72.35271,226
72.35731,226
72.36111,226
72.36562,226
72.37012,226
72.37405,226
72.37823,226
72.38197,226
72.38754,226
72.39163,226
72.39544,226
72.39948,226
72.40347,226
72.40797,226
72.41187,226
72.41609,226
72.42039,226
72.42522,226
72.42962,226
72.43392,226
72.43793,226
72.4421,226
72.44831,226
72.45226,226
72.45628,226
72.46015,226
72.4647,226
72.46865,226
72.47247,226
72.47695,226
72.48102,226
72.48541,226
72.4898,226
72.4951,226
72.49918,226
72.5032,226
72.50755,226
72.51192,226
72.5163,226
72.52034,226
72.52553,226
72.53045,226
72.53442,226
72.53887,226
72.54288,226
72.5474,226
72.55157,226
72.55595,226
72.56039,226
72.56515,226
72.56889,226
72.57337,226
72.57734,226
72.58124,232
72.58561,232
72.58942,232
72.59367,232
72.59747,232
72.60141,232
72.60587,232
72.60995,232
72.61398,232
72.6183,232
72.62272,232
72.62698,232
72.63096,232
72.6358,232
72.64026,232
72.64555,232
72.64965,232
72.65381,232
72.65778,232
72.66155,232
72.66624,232
72.6703,232
72.67428,232
72.67828,232
72.68245,232
72.68713,232
72.69122,232
72.695,232
72.69896,232
72.70381,232
72.70809,232
72.71302,232
72.71707,232
72.72143,232
72.72584,232
72.73032,232
72.73454,232
72.73904,232
72.74313,232
72.74746,232
72.75218,232
72.75596,232
72.75973,232
72.76376,232
72.76885,232
72.7733,232
72.77749,232
72.78175,232
72.78655,232
72.7905,232
72.79498,232
72.79888,232
72.80312,232
72.80731,232
72.81128,232
72.81512,232
72.81876,232
72.8227,232
72.82694,232
72.8316,232
72.8372,232
72.84127,232
72.84631,232
72.85023,232
72.85405,232
72.85806,232
72.86218,232
72.86703,232
72.87143,232
72.8754,232
72.8792,232
72.883,232
72.88718,232
72.89085,232
72.89465,232
72.89841,232
72.9022,232
72.90662,232
72.91018,232
72.91409,232
72.91767,232
72.9215,232
72.92615,232
72.9303,232
72.93407,232
72.93826,232
72.94202,232
72.94614,232
72.94998,232
72.95412,232
72.95774,232
72.96155,232
72.96569,232
72.96974,232
72.97354,232
72.97737,232
72.98125,232
72.98567,232
72.98965,232
72.9934,232
72.99733,232
73.0015,232
73.00555,232
73.00935,232
73.01301,232
73.0173,232
73.02567,232
73.03506,232
73.05015,232
73.05417,232
73.05848,232
