time,FPS
300.1428,346
300.1661,346
300.1704,346
300.1746,346
300.1787,346
300.1832,346
300.1888,346
300.1928,346
300.197,346
300.2009,346
300.2054,346
300.2092,346
300.214,346
300.2198,346
300.226,346
300.2303,346
300.2342,346
300.2386,346
300.2423,346
300.2465,346
300.2504,346
300.2543,346
300.2587,346
300.2629,346
300.2674,346
300.271,346
300.2748,346
300.2791,346
300.2831,346
300.2879,346
300.2917,346
300.2959,346
300.3,346
300.3042,346
300.3086,346
300.3126,346
300.3166,346
300.3204,346
300.3249,346
300.3292,346
300.3336,346
300.3376,346
300.3414,346
300.3463,346
300.355,346
300.368,346
300.3722,346
300.3763,346
300.3811,346
300.3853,346
300.389,346
300.3928,346
300.3973,346
300.401,346
300.4063,346
300.4102,346
300.4145,346
300.4187,270
300.4229,270
300.427,270
300.4318,270
300.4355,270
300.4399,270
300.4445,270
300.4496,270
300.4546,270
300.459,270
300.4633,270
300.4679,270
300.4722,270
300.4771,270
300.4811,270
300.4862,270
300.49,270
300.4942,270
300.4978,270
300.5028,270
300.5067,270
300.5115,270
300.5153,270
300.519,270
300.5229,270
300.5284,270
300.5319,270
300.5358,270
300.5393,270
300.5431,270
300.5471,270
300.5519,270
300.5555,270
300.5591,270
300.5627,270
300.567,270
300.5706,270
300.5749,270
300.5787,270
300.5824,270
300.5865,270
300.5901,270
300.5938,270
300.5982,270
300.6021,270
300.6062,270
300.6098,270
300.6137,270
300.6173,270
300.6219,270
300.626,270
300.6295,270
300.6334,270
300.6371,270
300.6415,270
300.6461,270
300.6496,270
300.6535,270
300.657,270
300.6607,270
300.6651,270
300.6694,270
300.6729,270
300.6769,270
300.6807,270
300.6849,270
300.6885,270
300.6923,270
300.6969,270
300.7003,270
300.7045,270
300.7082,270
300.712,270
300.7163,270
300.7206,270
300.7247,270
300.7283,270
300.735,270
300.7466,270
300.7506,270
300.7543,270
300.758,270
300.7626,270
300.7677,270
300.7716,270
300.776,270
300.7802,270
300.7852,270
300.7904,270
300.7949,270
300.7992,270
300.8042,270
300.8091,270
300.8149,270
300.8192,270
300.8235,270
300.8281,270
300.8322,270
300.838,270
300.8422,270
300.8473,270
300.8516,270
300.8563,270
300.8616,270
300.868,270
300.8722,270
300.8771,270
300.8814,270
300.8865,270
300.8911,270
300.8954,270
300.8997,270
300.9043,270
300.9091,270
300.9136,270
300.9182,230
300.9228,230
300.9272,230
300.9319,230
300.9363,230
300.941,230
300.9458,230
300.9502,230
300.955,230
300.9592,230
300.9634,230
300.9683,230
300.9726,230
300.9772,230
300.9816,230
300.9873,230
300.9916,230
300.9971,230
301.003,230
301.0076,230
301.0118,230
301.0162,230
301.0208,230
301.026,230
301.0302,230
301.0344,230
301.0386,230
301.0432,230
301.0479,230
301.0521,230
301.0563,230
301.0604,230
301.0652,230
301.0701,230
301.0742,230
301.0785,230
301.0826,230
301.0879,230
301.0923,230
301.0965,230
301.1008,230
301.1062,230
301.1103,230
301.1145,230
301.1186,230
301.1228,230
301.1274,230
301.1317,230
301.1358,230
301.1401,230
301.1449,230
301.1489,230
301.1562,230
301.1682,230
301.1728,230
301.1771,230
301.1811,230
301.1856,230
301.1895,230
301.1935,230
301.1973,230
301.2013,230
301.2062,230
301.2104,230
301.2144,230
301.2185,230
301.2228,230
301.2277,230
301.2323,230
301.2365,230
301.2407,230
301.2456,230
301.2502,230
301.2545,230
301.259,230
301.2633,230
301.2682,230
301.2727,230
301.2769,230
301.2814,230
301.2861,230
301.2903,230
301.295,230
301.2992,230
301.3035,230
301.3081,230
301.3127,230
301.317,230
301.3213,230
301.3263,230
301.331,230
301.3351,230
301.3392,230
301.3439,230
301.3491,230
301.3532,230
301.3574,230
301.3622,230
301.3667,230
301.3707,230
301.3753,230
301.3794,230
301.3837,230
301.388,230
301.3924,230
301.3965,230
301.4004,230
301.4051,230
301.409,230
301.4132,230
301.4172,230
301.4213,222
301.426,222
301.4301,222
301.435,222
301.4391,222
301.4432,222
301.4477,222
301.4518,222
301.456,222
301.4605,222
301.4654,222
301.4696,222
301.474,222
301.4789,222
301.484,222
301.4891,222
301.4933,222
301.4975,222
301.5021,222
301.5079,222
301.512,222
301.5161,222
301.5207,222
301.5259,222
301.531,222
301.5352,222
301.5393,222
301.5441,222
301.5487,222
301.5542,222
301.56,222
301.5654,222
301.5704,222
301.5745,222
301.579,222
301.5836,222
301.5884,222
301.5929,222
301.5975,222
301.6016,222
301.6062,222
301.6103,222
301.6146,222
301.619,222
301.6231,222
301.6339,222
