time,FPS
255.1825,340
255.2082,340
255.2131,340
255.2178,340
255.2227,340
255.2279,340
255.2328,340
255.2379,314
255.2428,314
255.2479,314
255.2527,314
255.2575,314
255.262,314
255.2671,314
255.2721,314
255.2766,314
255.2817,314
255.2867,314
255.2947,314
255.3089,314
255.3139,314
255.3187,314
255.3237,314
255.3308,314
255.3391,314
255.3468,314
255.3519,314
255.3566,314
255.3608,314
255.3657,314
255.3707,314
255.3764,314
255.3821,314
255.3873,314
255.392,314
255.3967,314
255.4016,314
255.4068,314
255.4117,314
255.4166,314
255.421,314
255.4259,314
255.4303,314
255.4346,314
255.4391,314
255.4428,314
255.4472,314
255.4514,314
255.4556,314
255.4594,314
255.4635,314
255.4681,314
255.4722,314
255.476,314
255.4807,314
255.4857,314
255.4898,314
255.4942,314
255.4983,314
255.5024,314
255.5064,314
255.5103,314
255.5139,314
255.5183,314
255.5219,314
255.5259,314
255.5296,314
255.5333,314
255.5372,314
255.5408,314
255.5449,314
255.5496,314
255.5536,314
255.5576,314
255.5621,314
255.5668,314
255.571,314
255.5751,314
255.5791,314
255.5831,314
255.5879,314
255.5926,314
255.5975,314
255.6017,314
255.6067,314
255.6111,314
255.6152,314
255.6195,314
255.6237,314
255.6286,314
255.6329,314
255.6377,314
255.6422,314
255.6468,314
255.6514,314
255.6558,314
255.6601,314
255.6647,314
255.669,314
255.674,314
255.6787,314
255.6834,314
255.6886,314
255.6928,314
255.6969,314
255.7014,314
255.7061,314
255.7106,314
255.7148,314
255.7195,314
255.7237,314
255.7286,314
255.7333,314
255.7417,212
255.756,212
255.7607,212
255.7655,212
255.7697,212
255.774,212
255.7789,212
255.7837,212
255.7887,212
255.7929,212
255.7975,212
255.8018,212
255.8067,212
255.8109,212
255.8152,212
255.8197,212
255.8245,212
255.8296,212
255.8338,212
255.8384,212
255.8433,212
255.8496,212
255.8556,212
255.8602,212
255.865,212
255.8696,212
255.874,212
255.8786,212
255.8829,212
255.8877,212
255.892,212
255.8963,212
255.9006,212
255.9065,212
255.9117,212
255.9158,212
255.9198,212
255.9237,212
255.9284,212
255.9325,212
255.9362,212
255.9409,212
255.9457,212
255.9495,212
255.9542,212
255.9582,212
255.9619,212
255.9674,212
255.9736,212
255.9778,212
255.9818,212
255.9868,212
255.9911,212
255.9953,212
255.9992,212
256.0034,212
256.008,212
256.0117,212
256.0156,212
256.0202,212
256.0244,212
256.0281,212
256.032,212
256.0358,212
256.0399,212
256.0438,212
256.0482,212
256.0524,212
256.0565,212
256.0607,212
256.0655,212
256.0698,212
256.074,212
256.0786,212
256.0827,212
256.0876,212
256.0917,212
256.0958,212
256.1005,212
256.1052,212
256.1097,212
256.114,212
256.1184,212
256.1228,212
256.1279,212
256.1328,212
256.1371,212
256.1421,212
256.1469,212
256.1518,212
256.1567,212
256.1617,212
256.167,212
256.2101,212
256.2158,212
256.2207,212
256.2258,212
256.2307,212
256.2357,196
256.2404,196
256.2458,196
256.2507,196
256.2587,196
256.2719,196
256.2765,196
256.2812,196
256.286,196
256.2906,196
256.2948,196
256.2997,196
256.3038,196
256.3085,196
256.313,196
256.3171,196
256.3214,196
256.326,196
256.3307,196
256.3345,196
256.3388,196
256.3428,196
256.347,196
256.3515,196
256.3554,196
256.3591,196
256.3631,196
256.367,196
256.3708,196
256.3751,196
256.3795,196
256.3835,196
256.3878,196
256.3917,196
256.3954,196
256.3998,196
256.404,196
256.4081,196
256.4119,196
256.4155,196
256.4194,196
256.4239,196
256.4282,196
256.432,196
256.4356,196
256.4396,196
256.4435,196
256.4482,196
256.452,196
256.4557,196
256.4603,196
256.4657,196
256.4697,196
256.4734,196
256.4769,196
256.4809,196
256.4853,196
256.4891,196
256.4932,196
256.4968,196
256.5011,196
256.5058,196
256.5099,196
256.5145,196
256.5187,196
256.5228,196
256.5273,196
256.5309,196
256.5345,196
256.5381,196
256.5422,196
256.5464,196
256.5504,196
256.554,196
256.5578,196
256.5614,196
256.566,196
256.5706,196
256.5759,196
256.5796,196
256.5833,196
256.5878,196
256.5916,196
256.5958,196
256.6001,196
256.6045,196
256.6088,196
256.6125,196
256.6167,196
256.6204,196
256.6243,196
256.6282,196
256.6319,196
256.6355,196
256.6393,196
256.6429,196
256.6472,196
256.6508,196
256.6545,196
256.6582,196
256.6625,196
256.6666,196
256.6705,196
256.6742,196
256.6779,196
256.6816,196
256.6856,196
256.6895,196
256.6933,196
256.6971,196
256.7008,196
256.7048,196
256.7088,196
256.7126,196
256.7164,196
256.7201,196
256.7243,196
256.7341,234
256.7466,234
256.7508,234
256.7545,234
256.7582,234
256.7618,234
