time,FPS
4.273023,312
4.311327,312
4.315732,312
4.319553,312
4.327465,312
4.331917,312
4.335818,312
4.33968,312
4.343768,312
4.34851,312
4.354766,312
4.358967,312
4.363192,312
4.368743,312
4.374815,312
4.378708,312
4.382424,312
4.386753,312
4.39081,312
4.396518,312
4.40259,312
4.41013,312
4.418077,264
4.424144,264
4.428307,264
4.432087,264
4.435992,264
4.439803,264
4.443444,264
4.447604,264
4.452158,264
4.456124,264
4.4599,264
4.463816,264
4.467786,264
4.471634,264
4.475374,264
4.47905,264
4.48294,264
4.487702,264
4.491695,264
4.497991,264
4.502014,264
4.506323,264
4.509929,264
4.513853,264
4.517961,264
4.521586,264
4.525801,264
4.529478,264
4.533715,264
4.537337,264
4.540936,264
4.545133,264
4.548965,264
4.553132,264
4.556821,264
4.561076,264
4.565461,264
4.569448,264
4.57554,264
4.579225,264
4.58286,264
4.587046,264
4.590672,264
4.594541,264
4.598081,264
4.602047,264
4.606054,264
4.609756,264
4.613649,264
4.617347,264
4.620973,264
4.625002,264
4.628937,264
4.632939,264
4.636731,264
4.640341,264
4.644927,264
4.649158,264
4.653272,264
4.660016,264
4.665624,264
4.669333,264
4.673977,264
4.67883,264
4.683156,264
4.687863,264
4.692348,264
4.696455,264
4.70066,264
4.705289,264
4.709823,264
4.714174,264
4.719143,264
4.723625,264
4.728375,264
4.735588,264
4.740166,264
4.744881,264
4.749178,264
4.75357,264
4.757934,264
4.76215,264
4.766947,264
4.771321,264
4.775971,264
4.780272,264
4.785152,264
4.79002,264
4.794343,264
4.798762,264
4.803247,264
4.807955,264
4.812194,264
4.816703,264
4.820949,264
4.825734,264
4.830051,264
4.837105,264
4.841248,264
4.846015,264
4.850127,264
4.854916,264
4.859061,264
4.863059,264
4.867982,264
4.872392,264
4.876757,264
4.880974,264
4.885978,264
4.890129,264
4.894392,264
4.898973,264
4.903152,264
4.907889,264
4.912132,264
4.916446,264
4.92091,232
4.925607,232
4.92986,232
4.934408,232
4.941178,232
4.945748,232
4.949966,232
4.954167,232
4.958334,232
4.962992,232
4.967656,232
4.971385,232
4.975517,232
4.979166,232
4.983475,232
4.987363,232
4.991051,232
4.994643,232
4.998451,232
5.002291,232
5.006364,232
5.010162,232
5.01382,232
5.017884,232
5.021637,232
5.026107,232
5.033475,232
5.037093,232
5.040761,232
5.044911,232
5.048894,232
5.052578,232
5.056246,232
5.059981,232
5.063593,232
5.067726,232
5.071579,232
5.076119,232
5.079868,232
5.083945,232
5.088277,232
5.091862,232
5.098705,232
5.107865,232
5.115506,232
5.119867,232
5.124011,232
5.128586,232
5.132868,232
5.137271,232
5.141281,232
5.145391,232
5.149522,232
5.153386,232
5.157522,232
5.161057,232
5.165728,232
5.1696,232
5.173843,232
5.1781,232
5.183012,232
5.187943,232
5.192276,232
5.196408,232
5.200679,232
5.205874,232
5.210032,232
5.217676,232
5.221857,232
5.226857,232
5.230997,232
5.23533,232
5.23969,232
5.243841,232
5.248713,232
5.252912,232
5.257108,232
5.261261,232
5.265743,232
