time,FPS
163.8221,344
163.8442,344
163.8487,344
163.8526,344
163.8574,338
163.8613,338
163.8656,338
163.8699,338
163.8739,338
163.8781,338
163.8824,338
163.8874,338
163.8914,338
163.8958,338
163.8997,338
163.9046,338
163.9101,338
163.9141,338
163.9179,338
163.9218,338
163.9261,338
163.93,338
163.9343,338
163.9383,338
163.9437,338
163.9482,338
163.952,338
163.9558,338
163.9597,338
163.9635,338
163.968,338
163.9736,338
163.9793,338
163.9832,338
163.9874,338
163.9913,338
163.9949,338
163.9986,338
164.0023,338
164.0064,338
164.0109,338
164.0148,338
164.0187,338
164.0225,338
164.0272,338
164.0311,338
164.035,338
164.0391,338
164.043,338
164.0472,338
164.051,338
164.0554,338
164.0597,338
164.0633,338
164.0674,338
164.0715,338
164.0755,338
164.0793,338
164.0829,338
164.0872,338
164.0909,338
164.0946,338
164.0985,338
164.1022,338
164.1064,338
164.1101,338
164.1138,338
164.1175,338
164.1216,338
164.126,338
164.1299,338
164.134,338
164.1382,338
164.1421,338
164.1463,338
164.1503,338
164.1544,338
164.1582,338
164.162,338
164.1669,338
164.1715,338
164.1752,338
164.1797,338
164.1841,338
164.1886,338
164.1931,338
164.1975,338
164.2016,338
164.2064,338
164.2108,338
164.2153,338
164.2197,338
164.2241,338
164.2289,338
164.2334,338
164.2376,338
164.2418,338
164.2467,338
164.251,338
164.2556,338
164.2606,338
164.2653,338
164.2697,338
164.2752,338
164.2797,338
164.284,338
164.2888,338
164.2937,338
164.2981,338
164.3026,338
164.3075,338
164.3118,338
164.3165,338
164.3217,338
164.3266,338
164.3313,338
164.3356,338
164.3405,338
164.3455,338
164.3499,338
164.3546,338
164.3596,234
164.364,234
164.3687,234
164.3761,234
164.3841,234
164.3921,234
164.4191,234
164.4244,234
164.4298,234
164.4346,234
164.4395,234
164.4439,234
164.4496,234
164.4546,234
164.4596,234
164.464,234
164.4688,234
164.4735,234
164.4778,234
164.4827,234
164.4874,234
164.492,234
164.4965,234
164.5009,234
164.5058,234
164.5105,234
164.5151,234
164.5195,234
164.5233,234
164.5274,234
164.5314,234
164.5351,234
164.5401,234
164.5444,234
164.5484,234
164.5523,234
164.5558,234
164.5598,234
164.5638,234
164.568,234
164.5721,234
164.5768,234
164.5812,234
164.5856,234
164.5894,234
164.5936,234
164.5974,234
164.6014,234
164.6054,234
164.6094,234
164.6134,234
164.6171,234
164.6209,234
164.6251,234
164.6289,234
164.633,234
164.6367,234
164.6407,234
164.6454,234
164.6496,234
164.6537,234
164.6575,234
164.662,234
164.6661,234
164.67,234
164.6739,234
164.6791,234
164.6829,234
164.6871,234
164.6915,234
164.6951,234
164.6989,234
164.7029,234
164.707,234
164.7108,234
164.7144,234
164.72,234
164.7248,234
164.729,234
164.7333,234
164.7377,234
164.742,234
164.7468,234
164.7513,234
164.7556,234
164.7604,234
164.7651,234
164.7696,234
164.7745,234
164.7791,234
164.7836,234
164.7885,234
164.7931,234
164.7975,234
164.8024,234
164.8076,234
164.8128,234
164.8176,234
164.8227,234
164.8277,234
164.8324,234
164.8368,234
164.8411,234
164.8458,234
164.8503,234
164.8547,234
164.8588,212
164.8629,212
164.8674,212
164.8713,212
164.8749,212
164.8787,212
164.8824,212
164.8865,212
164.8902,212
164.8944,212
164.898,212
164.9021,212
164.9068,212
164.9107,212
164.9151,212
164.9191,212
164.923,212
164.9276,212
164.9312,212
164.9349,212
164.9386,212
164.943,212
164.9471,212
164.9509,212
164.955,212
164.9586,212
164.9625,212
164.9673,212
164.9715,212
164.9756,212
164.9798,212
164.9841,212
164.9888,212
164.9938,212
164.9978,212
165.0025,212
165.007,212
165.0116,212
165.0157,212
165.0207,212
165.0255,212
165.0294,212
165.0332,212
165.0377,212
165.0417,212
165.0462,212
165.0505,212
165.0545,212
165.0587,212
165.0626,212
165.067,212
165.0706,212
165.0743,212
165.0779,212
165.0818,212
165.086,212
165.0897,212
165.0934,212
165.0973,212
165.1012,212
165.1052,212
165.1089,212
165.1126,212
165.1164,212
165.1203,212
165.1245,212
165.1288,212
165.1327,212
165.1366,212
165.1406,212
165.1449,212
165.1492,212
165.1529,212
165.1571,212
165.161,212
165.1653,212
165.1693,212
165.1733,212
165.1774,212
165.1814,212
165.1855,212
165.1892,212
165.1932,212
165.1969,212
165.2006,212
165.2047,212
165.2084,212
165.2124,212
165.2163,212
165.2202,212
165.2244,212
165.228,212
165.2319,212
165.2356,212
165.2398,212
165.2434,212
165.2475,212
165.2513,212
165.2557,212
165.2597,212
165.2637,212
165.2689,212
165.2729,212
165.2774,212
165.2813,212
165.2856,212
165.2895,212
165.2933,212
165.2974,212
165.3013,212
165.3058,212
165.3097,212
165.3133,212
165.3171,212
165.3214,212
165.3253,212
165.3298,212
165.3335,212
165.3379,212
165.3417,212
165.3459,212
165.35,212
165.3536,212
165.3573,246
165.3613,246
165.3654,246
165.3697,246
165.3734,246
165.3782,246
165.3831,246
165.3878,246
165.3921,246
165.3958,246
165.4001,246
165.4042,246
165.408,246
165.4117,246
165.4155,246
165.4194,246
165.423,246
165.4275,246
165.4315,246
165.4352,246
165.439,246
165.4427,246
165.4471,246
165.4509,246
165.455,246
165.4585,246
165.4624,246
165.4664,246
165.4703,246
165.474,246
165.4781,246
165.482,246
165.4862,246
165.4899,246
165.4941,246
165.4977,246
165.5013,246
165.5054,246
165.5093,246
165.5129,246
165.5167,246
165.5204,246
165.5246,246
165.5282,246
165.5323,246
165.5362,246
165.54,246
165.5437,246
165.548,246
165.5522,246
165.5559,246
165.5597,246
165.5634,246
165.5678,246
165.5723,246
165.5758,246
165.5797,246
165.5833,246
165.5876,246
165.5913,246
165.595,246
165.5985,246
165.6024,246
165.6064,246
165.6101,246
165.6139,246
165.6178,246
165.6217,246
165.6258,246
165.6298,246
165.6342,246
165.6378,246
165.6416,246
165.6456,246
165.65,246
165.6537,246
165.6574,246
165.6612,246
165.6655,246
165.6694,246
165.6733,246
165.6775,246
165.6819,246
165.6869,246
165.6925,246
165.6963,246
165.7006,246
165.7052,246
165.7096,246
165.7139,246
165.7177,246
165.7222,246
165.7264,246
165.7304,246
165.7349,246
165.7392,246
165.7428,246
165.7475,246
165.7512,246
165.7554,246
165.7598,246
165.7639,246
165.7683,246
165.772,246
165.7764,246
165.7802,246
165.7843,246
165.788,246
165.7919,246
165.7961,246
165.8002,246
165.8045,246
165.8085,246
165.8124,246
165.817,246
165.8213,246
165.8254,246
165.8335,246
165.841,246
165.8489,246
165.8714,240
165.8761,240
165.8804,240
165.8851,240
165.8897,240
165.8942,240
165.8986,240
165.903,240
165.9075,240
165.9114,240
165.9156,240
165.92,240
165.9247,240
165.9289,240
165.9333,240
165.9376,240
165.9421,240
165.947,240
165.9515,240
165.9559,240
165.9608,240
165.9657,240
165.9701,240
165.9748,240
165.9791,240
165.9834,240
165.9884,240
165.9927,240
165.9976,240
166.002,240
166.0067,240
166.0116,240
166.0161,240
166.0206,240
166.0255,240
166.0306,240
166.0347,240
166.0395,240
166.044,240
166.0487,240
166.0533,240
166.0577,240
166.062,240
166.0667,240
166.0712,240
166.0755,240
166.0804,240
166.085,240
166.0896,240
166.0939,240
166.099,240
166.1035,240
166.1085,240
166.1126,240
166.1168,240
166.1215,240
166.126,240
166.1308,240
166.1354,240
166.1399,240
166.144,240
166.1486,240
166.1535,240
166.1579,240
166.1625,240
166.1676,240
166.1721,240
166.1775,240
166.1819,240
166.1867,240
166.1913,240
166.1954,240
166.2013,240
166.2059,240
166.2106,240
166.2149,240
166.2196,240
166.2253,240
166.2299,240
166.2345,240
166.239,240
166.2436,240
166.2492,240
166.2536,240
166.2579,240
166.2624,240
166.2673,240
166.2724,240
166.2767,240
166.2811,240
166.2856,240
166.2899,240
166.2947,240
166.2997,240
166.3038,240
166.3082,240
166.3125,240
166.3168,240
166.3221,240
166.3266,240
166.3315,240
166.3358,240
166.3404,240
166.346,240
166.3503,240
166.3542,240
166.3585,212
166.3629,212
166.3684,212
166.3726,212
166.3772,212
166.3814,212
166.386,212
166.3901,212
166.3947,212
166.3989,212
166.4028,212
166.4076,212
166.4121,212
166.4166,212
166.4214,212
166.4263,212
166.4308,212
166.4353,212
166.4408,212
166.4456,212
166.4498,212
166.4547,212
166.459,212
166.4641,212
166.469,212
166.4739,212
166.478,212
166.4824,212
166.4872,212
166.4919,212
166.4964,212
166.5007,212
166.5056,212
166.5105,212
166.5158,212
166.5203,212
166.525,212
166.5292,212
166.5335,212
166.5395,212
166.5445,212
166.5508,212
166.5551,212
166.5599,212
166.5647,212
166.5705,212
166.5747,212
166.5795,212
166.5839,212
166.5887,212
166.5936,212
166.5983,212
166.6026,212
166.6075,212
166.6118,212
166.6165,212
166.621,212
166.6257,212
166.6306,212
166.6351,212
166.6397,212
166.644,212
166.6488,212
166.6534,212
166.6578,212
166.6628,212
166.6677,212
166.6727,212
166.6772,212
166.682,212
166.6868,212
166.6918,212
166.6963,212
166.7008,212
166.7061,212
166.713,212
166.7198,212
166.7239,212
166.7286,212
166.733,212
166.7386,212
166.7428,212
166.7474,212
166.7516,212
166.7558,212
166.7601,212
166.764,212
166.7684,212
166.7721,212
166.7758,212
166.7799,212
166.7836,212
166.7877,212
166.7914,212
166.7951,212
166.7996,212
166.8032,212
166.8074,212
166.8111,212
166.8154,212
166.8195,212
166.8233,212
166.8273,212
166.8311,212
166.8348,212
166.839,212
166.843,212
166.847,212
166.851,212
166.855,212
166.8589,220
166.8627,220
166.8674,220
166.8714,220
166.8756,220
166.8793,220
166.8831,220
166.8872,220
166.891,220
166.8951,220
166.8989,220
166.9025,220
166.9067,220
166.9108,220
166.9148,220
166.9185,220
166.9223,220
166.9266,220
166.9304,220
166.9346,220
166.9381,220
166.9419,220
166.9463,220
166.9501,220
166.9538,220
166.9574,220
166.9612,220
166.9655,220
166.9698,220
166.9735,220
166.9774,220
166.9815,220
166.9856,220
166.99,220
166.9936,220
166.9972,220
167.0011,220
167.0052,220
167.0092,220
167.0131,220
167.0168,220
167.0207,220
167.0249,220
167.0287,220
167.0325,220
167.0373,220
167.0425,220
167.0467,220
167.0506,220
167.0547,220
167.0584,220
167.0621,220
167.0668,220
167.0704,220
167.0741,220
167.0777,220
167.0814,220
167.0858,220
167.0898,220
167.0938,220
167.0976,220
167.1023,220
167.1067,220
167.1105,220
167.1144,220
167.1181,220
167.1217,220
167.1258,220
167.1297,220
167.1334,220
167.1371,220
167.1411,220
167.1452,220
167.1494,220
167.1534,220
167.1577,220
167.162,220
167.1664,220
167.1702,220
167.1738,220
167.1776,220
167.1813,220
167.1854,220
167.1891,220
167.1933,220
167.1977,220
167.2015,220
167.2057,220
167.2098,220
167.2138,220
167.2178,220
167.2215,220
167.2258,220
167.2298,220
167.2336,220
167.2372,220
167.2412,220
167.2457,220
167.2499,220
167.2545,220
167.2597,220
167.2639,220
167.2687,220
167.2734,220
167.2775,220
167.2822,220
167.2868,220
167.2919,220
167.2964,220
167.3008,220
167.3056,220
167.3101,220
167.3148,220
167.3199,220
167.3246,220
167.3295,220
167.3338,220
167.3386,220
167.3434,220
167.3484,220
167.353,220
167.3577,242
167.3627,242
167.3678,242
167.3725,242
167.3766,242
167.3811,242
167.3861,242
167.3906,242
167.3949,242
167.3996,242
167.4039,242
167.4086,242
167.4131,242
167.4175,242
167.4221,242
167.4307,242
167.44,242
167.4485,242
167.4729,242
167.4795,242
167.4838,242
167.4886,242
167.493,242
167.4976,242
167.5026,242
167.5072,242
167.5119,242
167.5166,242
167.5211,242
167.5267,242
167.5315,242
167.5359,242
167.5406,242
167.5455,242
167.5505,242
167.5546,242
167.559,242
167.5636,242
167.5684,242
167.5734,242
167.5777,242
167.582,242
167.5864,242
167.5908,242
167.5957,242
167.6,242
167.6041,242
167.6087,242
167.6136,242
167.6179,242
167.623,242
167.6276,242
167.6314,242
167.6357,242
167.6399,242
167.6448,242
167.6496,242
167.6539,242
167.658,242
167.6623,242
167.6676,242
167.6715,242
167.6751,242
167.6788,242
167.6827,242
167.6874,242
167.692,242
167.6966,242
167.7014,242
167.7055,242
167.7098,242
167.714,242
167.7185,242
167.7227,242
167.7267,242
167.7315,242
167.7351,242
167.74,242
167.7442,242
167.7489,242
167.7532,242
167.7572,242
167.7615,242
167.7669,242
167.7714,242
167.7757,242
167.7803,242
167.7844,242
167.7889,242
167.7928,242
167.7966,242
167.8003,242
167.8043,242
167.808,242
167.813,242
167.8167,242
167.8206,242
167.8251,242
167.8289,242
167.8324,242
167.8368,242
167.8408,242
167.845,242
167.849,242
167.8527,242
167.857,210
167.8614,210
167.866,210
167.8699,210
167.8737,210
167.8776,210
167.8813,210
167.886,210
167.8896,210
167.8938,210
167.8975,210
167.9012,210
167.9053,210
167.9095,210
167.9133,210
167.9175,210
167.9229,210
167.9271,210
167.9308,210
167.9345,210
167.9387,210
167.9424,210
167.9465,210
167.9507,210
167.9545,210
167.9587,210
167.9624,210
167.9664,210
167.9702,210
167.9738,210
167.9777,210
167.9815,210
167.9858,210
167.9901,210
167.9957,210
167.9999,210
168.0036,210
168.0076,210
168.0113,210
168.0156,210
168.0193,210
168.0235,210
168.0275,210
168.0315,210
168.0351,210
168.0391,210
168.0429,210
168.0478,210
168.052,210
168.0556,210
168.0601,210
168.0643,210
168.0679,210
168.0717,210
168.0762,210
168.0801,210
168.085,210
168.0891,210
168.0929,210
168.0965,210
168.1008,210
168.1048,210
168.1085,210
168.1125,210
168.1162,210
168.1201,210
168.1249,210
168.1288,210
168.1331,210
168.1369,210
168.1412,210
168.1453,210
168.1491,210
168.1528,210
168.1566,210
168.1606,210
168.1649,210
168.1686,210
168.1723,210
168.176,210
168.1796,210
168.1839,210
168.188,210
168.1918,210
168.1965,210
168.2005,210
168.2046,210
168.2082,210
168.2123,210
168.2159,210
168.2197,210
168.224,210
168.2281,210
168.2321,210
168.2357,210
168.2396,210
168.2434,210
168.2475,210
168.2513,210
168.255,210
168.2594,210
168.2642,210
168.2688,210
168.2727,210
168.2766,210
168.2805,210
168.2847,210
168.2885,210
168.2923,210
168.296,210
168.2998,210
168.3039,210
168.3078,210
168.3115,210
168.3158,210
168.3198,210
168.3238,210
168.3282,210
168.3324,210
168.3366,210
168.3406,210
168.3456,210
168.3504,210
168.3545,210
168.3586,248
168.3628,248
168.3675,248
168.372,248
168.3762,248
168.3807,248
168.3855,248
168.3897,248
168.394,248
168.3984,248
168.4026,248
168.4073,248
168.4119,248
168.4162,248
168.4207,248
168.4257,248
168.4305,248
168.4349,248
168.4397,248
168.444,248
168.4487,248
168.4535,248
168.458,248
168.4626,248
168.4676,248
168.4719,248
168.4763,248
168.4806,248
168.485,248
168.4895,248
168.4937,248
168.4978,248
168.5021,248
168.5065,248
168.5106,248
168.5145,248
168.5185,248
168.5229,248
168.5275,248
168.5315,248
168.5351,248
168.539,248
168.5426,248
168.547,248
168.5509,248
168.5545,248
168.5583,248
168.5622,248
168.5664,248
168.5704,248
168.5747,248
168.5795,248
168.5845,248
168.5889,248
168.5929,248
168.5968,248
168.6007,248
168.6055,248
168.6109,248
168.6146,248
168.6191,248
168.6229,248
168.6271,248
168.6307,248
168.6351,248
168.6387,248
168.6425,248
168.6464,248
168.6502,248
168.6538,248
168.6576,248
168.6613,248
168.6656,248
168.6693,248
168.6727,248
168.6763,248
168.6797,248
168.6836,248
168.6874,248
168.6912,248
168.6946,248
168.6983,248
168.7018,248
168.7059,248
168.7094,248
168.7135,248
168.717,248
168.7205,248
168.7243,248
168.728,248
168.7326,248
168.7366,248
168.7408,248
168.7457,248
168.7498,248
168.7545,248
168.7586,248
168.7629,248
168.7672,248
168.7708,248
168.7752,248
168.7793,248
168.7838,248
168.7895,248
168.7937,248
168.7976,248
168.8017,248
168.8061,248
168.8105,248
168.8146,248
168.8186,248
168.8229,248
168.8274,248
168.8316,248
168.8358,248
168.8398,248
168.8441,248
168.848,248
168.8517,248
168.8553,248
168.8592,240
168.8629,240
168.8667,240
168.8705,240
168.8743,240
168.8785,240
168.8823,240
168.887,240
168.8916,240
168.8955,240
168.8998,240
168.9046,240
168.9096,240
168.9136,240
168.9177,240
168.9221,240
168.9266,240
168.9308,240
168.9357,240
168.9398,240
168.9438,240
168.9484,240
168.9532,240
168.9572,240
168.9616,240
168.9663,240
168.9707,240
168.975,240
168.9796,240
168.9837,240
168.9887,240
168.9928,240
168.9971,240
169.0016,240
169.0064,240
169.0105,240
169.0149,240
169.019,240
169.0237,240
169.0283,240
169.0328,240
169.0371,240
169.0413,240
169.0461,240
169.0506,240
169.0548,240
169.0591,240
169.0637,240
169.0681,240
169.0725,240
169.0765,240
169.0809,240
169.0855,240
169.0896,240
169.0935,240
169.0972,240
169.101,240
169.1051,240
169.1088,240
169.1128,240
169.1164,240
169.1204,240
169.1244,240
169.1283,240
169.1328,240
169.1365,240
169.1407,240
169.1447,240
169.1485,240
169.1522,240
169.1562,240
169.1602,240
169.1646,240
169.1682,240
169.1719,240
169.1889,240
169.1987,240
169.2069,240
169.2209,240
169.2491,240
169.2532,240
169.2567,240
169.2605,240
169.2643,240
169.2679,240
169.2715,240
169.275,240
169.2786,240
169.2823,240
169.2863,240
169.2899,240
169.2939,240
169.2975,240
169.3013,240
169.3059,240
169.3097,240
169.3133,240
169.317,240
169.3206,240
169.3246,240
169.3282,240
169.3319,240
169.3355,240
169.3391,240
169.3431,240
169.3471,240
169.3508,240
169.3545,240
169.3581,216
169.3619,216
169.366,216
169.3698,216
169.3733,216
169.377,216
169.3805,216
169.3846,216
169.3881,216
169.3919,216
169.3956,216
169.4037,216
169.4179,216
169.4215,216
169.4264,216
169.4323,216
169.4364,216
169.4402,216
169.4442,216
169.4479,216
169.4517,216
169.4553,216
169.4593,216
169.4633,216
169.4673,216
169.4713,216
169.475,216
169.4786,216
169.4822,216
169.4861,216
169.4898,216
169.4934,216
169.4975,216
169.5011,216
169.5049,216
169.5088,216
169.5123,216
169.5161,216
169.5199,216
169.5237,216
169.5275,216
169.5315,216
169.5351,216
169.5389,216
169.5425,216
169.5466,216
169.5501,216
169.5674,216
169.5718,216
169.5759,216
169.5794,216
169.5861,216
169.5943,216
169.607,216
169.6109,216
169.6149,216
169.6186,216
169.6223,216
169.6262,216
169.6298,216
169.6334,216
169.637,216
169.6411,216
169.6449,216
169.6487,216
169.6525,216
169.6561,216
169.6599,216
169.6636,216
169.6677,216
169.6716,216
169.6754,216
169.6793,216
169.6831,216
169.6869,216
169.6907,216
169.6941,216
169.6985,216
169.702,216
169.7062,216
169.7098,216
169.7134,216
169.7171,216
169.7213,216
169.7253,216
169.7289,216
169.7327,216
169.7362,216
169.7398,216
169.7435,216
169.7478,216
169.7515,216
169.7551,216
169.7591,216
169.7625,216
169.7665,216
169.7703,216
169.774,216
169.7776,216
169.7813,216
169.7853,216
169.7888,216
169.7926,216
169.7962,216
169.7999,216
169.8047,216
169.8093,216
169.8135,216
169.8179,216
169.8226,216
169.827,216
169.8305,216
169.8346,216
169.8383,216
169.8419,216
169.8458,216
169.8497,216
169.8533,216
169.8568,236
169.8605,236
169.8656,236
169.8693,236
169.8784,236
169.8863,236
169.8951,236
169.9019,236
169.9098,236
169.9245,236
169.929,236
169.9328,236
169.937,236
169.941,236
169.9453,236
169.949,236
169.9532,236
169.9567,236
169.961,236
169.965,236
169.9688,236
169.9723,236
169.9759,236
169.9796,236
169.9837,236
169.9891,236
169.9927,236
169.9965,236
170.0003,236
170.0045,236
170.0081,236
170.0118,236
170.0159,236
170.0197,236
170.0235,236
170.0275,236
170.0311,236
170.0347,236
170.0386,236
170.0422,236
170.0462,236
170.0498,236
170.0535,236
170.0572,236
170.0609,236
170.065,236
170.0692,236
170.0731,236
170.0767,236
170.0804,236
170.085,236
170.0884,236
170.0922,236
170.0957,236
170.0993,236
170.1029,236
170.107,236
170.1114,236
170.1151,236
170.1187,236
170.1224,236
170.1264,236
170.1301,236
170.1337,236
170.1408,236
170.1498,236
170.1637,236
170.1677,236
170.1715,236
170.1761,236
170.1796,236
170.1837,236
170.1895,236
170.1931,236
170.1968,236
170.2004,236
170.2045,236
170.2081,236
170.2124,236
170.2164,236
170.2201,236
170.2245,236
170.228,236
170.2317,236
170.2354,236
170.2391,236
170.2425,236
170.2467,236
170.2505,236
170.2549,236
170.2586,236
170.262,236
170.2662,236
170.2697,236
170.2734,236
170.2769,236
170.2809,236
170.2849,236
170.2885,236
170.2924,236
170.2962,236
170.2999,236
170.3034,236
170.3073,236
170.3109,236
170.3151,236
170.3194,236
170.3236,236
170.3291,236
170.3333,236
170.3371,236
170.3406,236
170.3448,236
170.3486,236
170.3526,236
170.3561,230
170.3606,230
170.3651,230
170.369,230
170.3731,230
170.3774,230
170.3847,230
170.3945,230
170.4091,230
170.4144,230
170.4186,230
170.4229,230
170.4279,230
170.4327,230
170.4367,230
170.4414,230
170.4466,230
170.4507,230
170.4551,230
170.4598,230
170.4639,230
170.4687,230
170.4728,230
170.4769,230
170.4817,230
170.4859,230
170.4902,230
170.4943,230
170.4985,230
170.5027,230
170.5077,230
170.5117,230
170.5157,230
170.5191,230
170.5228,230
170.5266,230
170.5302,230
170.5338,230
170.5374,230
170.5409,230
170.5449,230
170.5484,230
170.5521,230
170.5556,230
170.5592,230
170.5627,230
170.567,230
170.5708,230
170.5741,230
170.5777,230
170.5814,230
170.5853,230
170.5887,230
170.5925,230
170.5959,230
170.5997,230
170.6031,230
170.607,230
170.6105,230
170.615,230
170.6201,230
170.6239,230
170.6276,230
170.6314,230
170.6379,230
170.6458,230
170.719,230
170.7235,230
170.7279,230
170.7323,230
170.7361,230
