time,FPS
16.58244,370
16.61931,370
16.62371,370
16.62811,370
16.63649,370
16.64,370
16.64818,370
16.65605,370
16.66238,370
16.66614,370
16.67023,370
16.67366,370
16.67717,370
16.68033,370
16.68411,370
16.68747,370
16.69091,370
16.69479,370
16.69811,370
16.70155,370
16.70524,370
16.70856,370
16.712,370
16.71551,370
16.71945,370
16.7228,370
16.72672,370
16.73013,370
16.73368,370
16.73717,370
16.74095,370
16.74859,370
16.7557,370
16.75905,370
16.7625,370
16.76703,370
16.77041,370
16.7738,370
16.77738,370
16.78082,370
16.78442,370
16.78782,370
16.79198,370
16.79547,370
16.79874,370
16.80226,370
16.80659,370
16.81007,370
16.81618,370
16.81956,370
16.82329,370
16.82752,370
16.83148,370
16.83558,370
16.84042,370
16.8447,370
16.84902,370
16.85276,370
16.85682,370
16.86072,370
16.8657,370
16.86958,370
16.87339,370
16.87749,370
16.88138,370
16.88663,370
16.89058,370
16.89434,370
16.89854,370
16.90465,370
16.90874,370
16.91318,370
16.9169,370
16.92058,370
16.92475,370
16.92873,370
16.93246,370
16.93663,370
16.94029,370
16.94452,370
16.94839,370
16.95236,370
16.95637,370
16.9613,370
16.9654,370
16.9694,370
16.97342,370
16.97729,370
16.98158,370
16.98625,370
16.9901,370
16.99374,370
16.99972,370
17.00376,370
17.00885,370
17.01241,370
17.0165,370
17.02,370
17.02358,370
17.0275,370
17.03178,370
17.03492,370
17.03827,370
17.0414,370
17.04506,370
17.04829,370
17.05165,234
17.05558,234
17.06181,234
17.0655,234
17.06871,234
17.07208,234
17.07532,234
17.07926,234
17.08245,234
17.08635,234
17.08953,234
17.09334,234
17.09674,234
17.10043,234
17.10488,234
17.10884,234
17.11213,234
17.11547,234
17.11875,234
17.1221,234
17.12634,234
17.12955,234
17.13277,234
17.13616,234
17.13945,234
17.143,234
17.14938,234
17.15301,234
17.1563,234
17.15987,234
17.16344,234
17.16744,234
17.17126,234
17.17589,234
17.17956,234
17.18392,234
17.18813,234
17.19234,234
17.19645,234
17.20142,234
17.20562,234
17.20944,234
17.21349,234
17.21892,234
17.22428,234
17.22842,234
17.23237,234
17.23632,234
17.2404,234
17.24745,234
17.25161,234
17.25544,234
17.25941,234
17.26309,234
17.26767,234
17.2715,234
17.27548,234
17.27961,234
17.28343,234
17.28766,234
17.29146,234
17.2954,234
17.29952,234
17.30338,234
17.30761,234
17.31136,234
17.31542,234
17.31943,234
17.32478,234
17.33047,234
17.3354,234
17.34263,234
17.34756,234
17.3514,234
17.35559,234
17.35933,234
17.3633,234
17.36701,234
17.3711,234
17.37448,234
17.37837,234
17.3821,234
17.38642,234
17.39043,234
17.39429,234
17.40094,234
17.40555,234
17.40957,234
17.41366,234
17.41759,234
17.4214,234
17.42604,234
17.42991,234
17.43384,234
17.4382,234
17.44245,234
17.44675,234
17.45049,234
17.45423,234
17.458,234
17.46165,234
17.46549,234
17.46907,234
17.4726,234
17.47602,234
17.47933,234
17.48283,234
17.48665,234
17.48997,234
17.49319,234
17.49672,234
17.49999,234
17.50334,234
17.51079,234
17.51787,234
17.52364,234
17.52739,234
17.53083,234
17.53409,234
17.53755,234
17.54141,234
17.54648,234
17.54989,244
17.55332,244
17.55672,244
17.56011,244
17.56365,244
17.56691,244
17.57001,244
17.57324,244
17.57656,244
17.57994,244
17.58305,244
17.587,244
17.59023,244
17.5935,244
17.59702,244
17.60027,244
17.60379,244
17.60982,244
17.61312,244
17.61632,244
17.61968,244
17.62295,244
17.62664,244
17.62988,244
17.6331,244
17.63675,244
17.64004,244
17.64368,244
17.64696,244
17.65027,244
17.65342,244
17.6567,244
17.65985,244
17.663,244
17.66674,244
17.66997,244
17.67309,244
17.67648,244
17.67981,244
17.6832,244
17.68669,244
17.68997,244
17.6958,244
17.6991,244
17.70233,244
17.70596,244
17.70907,244
17.71236,244
17.71556,244
17.71892,244
17.72206,244
17.72579,244
17.72929,244
17.73259,244
17.73578,244
17.73904,244
17.74234,244
17.74651,244
17.74967,244
17.75295,244
17.75685,244
17.76004,244
17.76354,244
17.76685,244
17.77036,244
17.77387,244
17.7771,244
17.78284,244
17.78728,244
17.79163,244
17.79541,244
17.79856,244
17.80199,244
17.80548,244
17.80889,244
17.81239,244
17.8157,244
17.81927,244
17.8228,244
17.82658,244
17.83009,244
17.83359,244
17.8373,244
17.84103,244
17.84509,244
17.84885,244
17.85253,244
17.85652,244
17.86035,244
17.86463,244
17.86837,244
17.87203,244
17.87934,244
17.88336,244
17.88771,244
17.89166,244
17.89541,244
17.89932,244
17.90325,244
17.90738,244
17.91145,244
17.9151,244
17.91897,244
17.92263,244
17.92687,244
17.93054,244
17.93444,244
17.93855,244
17.94237,244
17.94669,244
17.95046,244
17.95442,244
17.95889,244
17.96283,244
17.96741,244
17.9713,244
17.97632,244
17.98433,244
17.98872,244
17.99243,244
17.99636,244
18.00053,244
18.00638,244
18.0104,244
18.01439,244
18.01839,244
18.02252,244
18.02681,244
18.03058,244
18.03428,244
18.03833,244
18.04217,244
18.04639,244
18.05046,266
18.05435,266
18.05841,266
18.06225,266
18.06642,266
18.07042,266
18.07446,266
18.07845,266
18.0824,266
18.09073,266
18.09441,266
18.09814,266
18.10201,266
18.10618,266
18.1096,266
18.11285,266
18.1163,266
18.1196,266
18.12277,266
18.12899,266
18.1322,266
18.13581,266
18.13902,266
18.1423,266
18.14582,266
18.14912,266
18.15247,266
18.15573,266
18.15897,266
18.1623,266
18.16592,266
18.16922,266
18.17246,266
18.17573,266
18.17903,266
18.18229,266
18.18588,266
18.1894,266
18.19272,266
18.19605,266
18.19923,266
18.20268,266
18.20628,266
18.20965,266
18.21284,266
18.21616,266
18.21948,266
18.22288,266
18.22661,266
18.2298,266
18.233,266
18.23625,266
18.23961,266
18.2429,266
18.25006,266
18.25934,266
18.26282,266
18.26694,266
18.27142,266
18.27641,266
18.28037,266
18.28446,266
18.2884,266
18.29205,266
18.29561,266
18.29929,266
18.30332,266
18.30771,266
18.31124,266
18.31559,266
18.31947,266
18.32318,266
18.32716,266
18.33082,266
18.33445,266
18.33802,266
18.34175,266
18.34574,266
18.34948,266
18.35299,266
18.35649,266
18.36011,266
18.36438,266
18.36824,266
18.37237,266
18.37948,266
18.3834,266
18.3877,266
18.3919,266
18.39559,266
18.39938,266
18.40338,266
18.40749,266
18.41151,266
18.41539,266
18.41911,266
18.42273,266
18.42673,266
18.43042,266
18.43449,266
18.43802,266
18.44163,266
18.44517,266
18.4485,266
18.45205,266
18.45544,266
18.45928,266
18.46264,266
18.46638,266
18.46956,266
18.47274,266
18.47609,266
18.47931,266
18.4826,266
18.48616,266
18.494,266
18.49749,266
18.50125,266
18.50509,266
18.50889,266
18.51243,266
18.51648,266
18.52034,266
18.52458,266
18.52841,266
18.5325,266
18.5365,266
18.53985,266
18.54388,266
18.54787,266
18.55171,260
18.55538,260
18.55921,260
18.56286,260
18.56663,260
18.57037,260
18.57364,260
18.57687,260
18.58013,260
18.58437,260
18.5881,260
18.59271,260
18.59618,260
18.60298,260
18.60669,260
18.61003,260
18.61337,260
18.61667,260
18.61995,260
18.62315,260
18.62683,260
18.63017,260
18.63355,260
18.63715,260
18.64072,260
18.65459,260
18.66221,260
18.66637,260
18.67056,260
18.67445,260
18.67842,260
