time,FPS
5.961657,254
5.999122,254
6.007019,288
6.011034,288
6.01473,288
6.018502,288
6.022381,288
6.026744,288
6.03038,288
6.034499,288
6.040677,288
6.04655,288
6.050323,288
6.054775,288
6.058387,288
6.062385,288
6.067116,288
6.071171,288
6.075233,288
6.079315,288
6.08363,288
6.08793,288
6.091677,288
6.098313,288
6.102382,288
6.106322,288
6.1103,288
6.113699,288
6.118099,288
6.121707,288
6.125747,288
6.12927,288
6.133191,288
6.137012,288
6.140648,288
6.145145,288
6.149144,288
6.152871,288
6.15718,288
6.160748,288
6.165311,288
6.171853,288
6.175858,288
6.180646,288
6.185437,288
6.193367,288
6.1992,288
6.20338,288
6.208342,288
6.212922,288
6.217096,288
6.221377,288
6.22596,288
6.230214,288
6.234531,288
6.238846,288
6.243031,288
6.248199,288
6.252186,288
6.256961,288
6.261774,288
6.266561,288
6.270557,288
6.274996,288
6.279498,288
6.283984,288
6.293004,288
6.301363,288
6.308906,288
6.313005,288
6.318036,288
6.322134,288
6.327516,288
6.332153,288
6.336854,288
6.341382,288
6.346127,288
6.350668,288
6.355139,288
6.360079,288
6.364927,288
6.37016,288
6.375247,288
6.380046,288
6.385078,288
6.389232,288
6.393516,288
6.397959,288
6.402217,288
6.410276,288
6.414752,288
6.418981,288
6.42366,288
6.42821,288
6.432175,288
6.436853,288
6.441069,288
6.446038,288
6.450058,288
6.454271,288
6.459012,288
6.463376,288
6.468516,288
6.472957,288
6.47728,288
6.481382,288
6.4863,288
6.49051,288
6.498382,288
6.502853,214
6.50803,214
6.512914,214
6.517066,214
6.521102,214
6.526153,214
6.531093,214
6.535216,214
6.539446,214
6.543656,214
6.548542,214
6.552822,214
6.556983,214
6.56111,214
6.565567,214
6.569949,214
6.574585,214
6.578914,214
6.583625,214
6.588249,214
6.592974,214
6.597217,214
6.601587,214
6.605624,214
6.610204,214
6.613704,214
6.620051,214
6.62439,214
6.628071,214
6.63164,214
6.635825,214
6.640076,214
6.645173,214
6.649347,214
6.653168,214
6.657825,214
6.661939,214
6.666746,214
6.671228,214
6.675744,214
6.68019,214
6.684888,214
6.688849,214
6.693405,214
6.697083,214
6.700769,214
6.705612,214
6.709312,214
6.713152,214
6.716932,214
6.720932,214
6.724874,214
6.731089,214
6.735095,214
6.738619,214
6.742113,214
6.745925,214
6.749624,214
6.753501,214
6.757571,214
6.761167,214
6.765244,214
6.769172,214
6.772762,214
6.776894,214
6.780412,214
6.785201,214
6.789617,214
6.793169,214
6.797139,214
6.801363,214
6.806269,214
6.810568,214
6.815281,214
6.819654,214
6.823876,214
6.828952,214
6.833415,214
6.838302,214
6.846833,214
6.851175,214
6.855377,214
6.859594,214
6.863807,214
6.868873,214
6.873078,214
6.877728,214
6.882088,214
6.887206,214
6.891107,214
6.896261,214
6.900611,214
6.905093,214
6.9115,214
6.921679,214
6.927905,214
6.932541,214
6.937467,214
6.94354,214
6.948359,214
6.95279,214
6.958011,214
6.961992,214
6.966587,214
6.970635,214
6.974272,214
6.978499,214
6.98236,214
6.986363,214
6.989945,214
6.994108,214
6.997871,214
7.001296,224
7.005762,224
7.009239,224
7.013074,224
7.016591,224
7.020782,224
7.025297,224
7.028949,224
7.032693,224
7.036826,224
7.04076,224
7.044692,224
7.048399,224
7.055743,224
7.064749,224
7.069243,224
7.072611,224
7.076307,224
7.079685,224
7.083548,224
7.087958,224
7.091575,224
7.095571,224
7.099349,224
7.103482,224
7.107469,224
7.111619,224
7.115409,224
7.119128,224
7.122925,224
7.126853,224
7.130606,224
7.134593,224
7.138652,224
7.142035,224
7.146246,224
7.149942,224
7.153368,224
7.157075,224
7.160674,224
7.165014,224
7.172872,224
7.176322,224
7.180413,224
7.184113,224
7.187881,224
7.191215,224
7.195215,224
7.1997,224
7.20458,224
7.209288,224
7.213136,224
7.216633,224
7.220292,224
7.224531,224
7.228583,224
7.231995,224
7.235584,224
7.239206,224
7.242879,224
7.246799,224
7.250564,224
7.254974,224
7.25876,224
7.26281,224
7.26681,224
7.270949,224
7.274632,224
7.278505,224
7.285455,224
7.28996,224
7.29348,224
7.297753,224
7.301044,224
7.305764,224
7.309836,224
7.313538,224
7.317894,224
7.321825,224
7.326659,224
7.331153,224
7.334888,224
7.338988,224
7.342746,224
7.347017,224
7.350436,224
7.354327,224
7.357701,224
7.361544,224
7.366494,224
7.369799,224
7.374201,224
7.377866,224
7.382392,224
7.389066,224
7.392488,224
7.397067,224
7.401276,224
7.409042,224
7.413539,224
7.417227,224
7.421291,224
7.425744,224
7.430266,224
7.434243,224
7.438587,224
7.443274,224
7.447831,224
7.452044,224
7.45724,224
7.461843,224
7.466962,224
7.471262,224
7.475939,224
7.480103,224
