time,FPS
4.841185,394
4.875084,394
4.879071,394
4.88247,394
4.886135,394
4.88998,394
4.893248,394
4.8968,394
4.900098,394
4.905413,394
4.909654,394
4.913241,394
4.91693,394
4.920528,394
4.924439,394
4.927894,394
4.934506,394
4.937965,394
4.941291,394
4.945142,394
4.94863,394
4.952289,394
4.955732,394
4.959218,394
4.966119,394
4.969982,394
4.975403,394
4.980856,394
4.984753,394
4.988565,394
4.992383,394
4.995973,394
4.999749,394
5.003281,394
5.007458,394
5.010923,394
5.014568,394
5.017976,394
5.024477,394
5.028253,394
5.031736,394
5.035267,394
5.038639,394
5.042806,394
5.046882,394
5.0504,294
5.054067,294
5.057873,294
5.061398,294
5.065317,294
5.068969,294
5.072486,294
5.076022,294
5.07953,294
5.083736,294
5.087613,294
5.091359,294
5.094944,294
5.099165,294
5.105623,294
5.10939,294
5.113242,294
5.116781,294
5.120343,294
5.124294,294
5.127823,294
5.131366,294
5.134846,294
5.138403,294
5.141951,294
5.146373,294
5.149853,294
5.153589,294
5.156995,294
5.160584,294
5.164399,294
5.167861,294
5.171335,294
5.175313,294
5.178828,294
5.182494,294
5.186883,294
5.190526,294
5.194273,294
5.201017,294
5.204957,294
5.208843,294
5.212293,294
5.216097,294
5.219511,294
5.223132,294
5.227246,294
5.231277,294
5.234884,294
5.23842,294
5.241986,294
5.245768,294
5.249472,294
5.252882,294
5.256307,294
5.259933,294
5.263874,294
5.267755,294
5.271881,294
5.278848,294
5.282299,294
5.286264,294
5.289672,294
5.293308,294
5.296671,294
5.300152,294
5.303978,294
5.307698,294
5.311226,294
5.314826,294
5.318337,294
5.321818,294
5.325939,294
5.329334,294
5.333042,294
5.336578,294
5.340196,294
5.344198,294
5.347787,294
5.351372,294
5.355064,294
5.358516,294
5.362117,294
5.36589,294
5.36962,294
5.373155,294
5.380167,294
5.388375,294
5.394299,294
5.397808,294
5.401321,294
5.405151,294
5.408777,294
5.412394,294
5.41608,294
5.419544,294
5.423172,294
5.427153,294
5.431116,294
5.434579,294
5.438224,294
5.441823,294
5.445831,294
5.449243,294
5.453056,294
5.456543,294
5.460246,294
5.464194,294
5.467593,294
5.471107,294
5.477551,294
5.480971,294
5.48473,294
5.488354,294
5.492212,294
5.495569,294
5.499175,294
5.502687,294
5.507077,294
5.510478,294
5.51404,294
5.517811,294
5.522014,294
5.525999,294
5.529706,294
5.533331,294
5.536899,294
5.540621,294
5.544503,294
5.547976,294
5.551729,260
5.555249,260
5.561671,260
5.565779,260
5.569519,260
5.572937,260
5.577444,260
5.580949,260
5.584868,260
5.588302,260
5.591985,260
5.595763,260
5.599376,260
5.606437,260
5.610873,260
5.614353,260
5.617967,260
5.621531,260
5.625717,260
5.629107,260
5.63266,260
5.636036,260
5.639746,260
5.64321,260
5.647017,260
5.650379,260
5.654212,260
5.657763,260
5.661386,260
5.66521,260
5.669264,260
5.672904,260
5.676311,260
5.679938,260
5.683838,260
5.68782,260
5.691266,260
5.69492,260
5.698398,260
5.702122,260
5.709138,260
5.712649,260
5.716179,260
5.719647,260
5.723176,260
5.726916,260
5.730737,260
5.734162,260
5.737613,260
5.741221,260
5.745278,260
5.748863,260
5.752454,260
5.756013,260
5.759422,260
5.763159,260
5.766888,260
5.770635,260
5.774129,260
5.777833,260
5.781402,260
5.785313,260
5.788752,260
5.792595,260
5.79603,260
5.79955,260
5.802906,260
5.810055,260
5.81361,260
5.816978,260
5.820604,260
5.824542,260
5.828016,260
5.831496,260
5.834893,260
5.838393,260
5.841876,260
5.845665,260
5.849281,260
5.853006,260
5.856408,260
5.859848,260
5.863428,260
5.86746,260
5.870979,260
5.874479,260
5.877918,260
5.881627,260
5.885281,260
5.888802,260
5.892294,260
5.895996,260
5.8995,260
5.906861,260
5.910944,260
5.914211,260
5.917615,260
5.921122,260
5.925009,260
5.928377,260
5.931822,260
5.935104,260
5.938564,260
5.942181,260
5.946177,260
5.949553,260
5.953139,260
5.956785,260
5.960377,260
5.964334,260
5.967715,260
5.971734,260
5.97513,260
5.978644,260
5.982116,260
5.986254,260
5.989733,260
5.993431,260
5.996797,260
6.000724,260
6.004486,260
6.01124,260
6.014744,260
6.018149,260
6.021536,260
6.02526,260
6.028762,260
6.03232,260
6.035685,260
6.039024,260
6.042733,260
6.0467,260
6.050281,264
6.053709,264
6.057174,264
6.060906,264
6.064837,264
6.068443,264
6.071992,264
6.075539,264
6.079149,264
6.082675,264
6.086385,264
6.090195,264
6.093659,264
6.097169,264
6.10096,264
6.104791,264
6.111839,264
6.119586,264
6.127174,264
6.132469,264
6.13624,264
6.139778,264
6.143092,264
6.146943,264
6.150367,264
6.153865,264
6.157165,264
6.160653,264
6.164557,264
6.168246,264
6.172042,264
6.175568,264
6.179112,264
6.182906,264
6.186693,264
6.190136,264
6.193784,264
6.197781,264
6.201728,264
6.205463,264
6.208893,264
6.212419,264
6.215977,264
6.222787,264
6.226731,264
6.230203,264
6.233501,264
6.237243,264
6.240773,264
6.244658,264
6.248103,264
6.251603,264
6.255172,264
6.258687,264
6.262164,264
6.265955,264
6.274205,264
6.277744,264
6.281153,264
6.285059,264
6.288738,264
6.29226,264
6.29573,264
6.299277,264
6.302888,264
6.306937,264
6.310504,264
6.31416,264
6.317758,264
6.321093,264
6.32542,264
6.329982,264
6.334003,264
6.337309,264
6.340889,264
6.344553,264
6.348055,264
6.351542,264
6.358776,264
6.362388,264
6.366246,264
6.369755,264
6.373139,264
6.376702,264
6.380056,264
6.38393,264
6.38732,264
6.391009,264
6.394769,264
6.398228,264
6.401829,264
6.405621,264
6.409155,264
6.412572,264
6.416183,264
6.419615,264
6.423476,264
6.427443,264
6.431119,264
6.434485,264
6.43817,264
6.4417,264
6.445782,264
6.449329,264
6.45304,264
6.456542,264
6.46005,264
6.46402,264
6.46758,264
6.471071,264
6.47452,264
6.477989,264
6.481602,264
6.488553,264
6.495018,264
6.498659,264
6.501962,264
6.50581,264
6.509177,264
6.512891,264
6.516189,264
6.519622,264
6.523012,264
6.52708,264
6.53054,264
6.53414,264
6.537536,264
6.541106,264
6.544905,264
6.548352,264
6.551748,260
6.555471,260
6.559028,260
6.562619,260
6.566296,260
6.570613,260
6.575388,260
6.578782,260
6.582326,260
6.586178,260
6.589701,260
6.59295,260
6.596321,260
6.599728,260
6.603415,260
6.60713,260
6.61061,260
6.614014,260
6.617617,260
6.624587,260
6.635551,260
6.638998,260
6.642223,260
6.646062,260
6.649436,260
6.653051,260
6.656366,260
6.659912,260
6.663589,260
6.667458,260
6.670827,260
6.674377,260
6.677907,260
6.68165,260
6.6854,260
6.688842,260
6.692416,260
6.695819,260
6.69919,260
6.702568,260
6.706298,260
6.709709,260
6.712988,260
6.71634,260
6.719509,260
6.723112,260
6.726825,260
6.730309,260
6.733676,260
6.737649,260
6.74114,260
6.744987,260
6.752128,260
6.755596,260
6.759095,260
6.762528,260
6.766325,260
6.769837,260
6.773201,260
6.776573,260
6.779994,260
6.783595,260
6.787562,260
6.791356,260
6.794744,260
6.798594,260
6.802031,260
6.805951,260
6.809441,260
6.813179,260
6.816538,260
6.819981,260
6.823352,260
6.8273,260
6.830801,260
6.834239,260
6.837589,260
6.841163,260
6.844899,260
6.848381,260
6.85191,260
6.855332,260
6.85898,260
6.862395,260
6.866084,260
6.873434,260
6.876801,260
6.880349,260
6.884133,260
6.887741,260
6.891124,260
6.894607,260
6.897946,260
6.902081,260
6.906006,260
6.9094,260
6.912679,260
6.916091,260
6.919424,260
6.922925,260
6.926608,260
6.929936,260
6.933311,260
6.936817,260
6.940157,260
6.944096,260
6.947306,260
6.950866,260
6.954161,260
6.957575,260
6.960917,260
6.9651,260
6.968408,260
6.971879,260
6.975117,260
6.978666,260
6.982166,260
6.986071,260
6.989474,260
6.995777,260
7.002727,260
7.006534,260
7.01041,260
7.013879,260
7.017184,260
7.020569,260
7.024218,260
7.027564,260
7.030953,260
7.034913,260
7.038277,260
7.041701,260
7.045289,260
7.04881,260
7.052112,268
7.055634,268
7.059476,268
7.062961,268
7.066549,268
7.069926,268
7.073294,268
7.076751,268
7.080748,268
7.084587,268
7.087748,268
7.091069,268
7.094372,268
7.098129,268
7.10164,268
7.106197,268
7.109681,268
7.113208,268
7.116633,268
7.119875,268
7.126143,268
7.134463,268
7.138095,268
7.141391,268
7.145328,268
7.148587,268
7.15259,268
7.155783,268
7.159303,268
7.163208,268
7.168231,268
7.171544,268
7.174987,268
7.178169,268
7.181536,268
7.185205,268
7.188603,268
7.191982,268
7.195247,268
7.198302,268
7.201612,268
7.205352,268
7.208686,268
7.211981,268
7.215392,268
7.218565,268
7.222016,268
7.22565,268
7.229314,268
7.232664,268
7.236295,268
7.239598,268
7.243082,268
7.246827,268
7.253139,268
7.260729,268
7.264698,268
7.267914,268
7.271313,268
7.274543,268
7.278063,268
7.281439,268
7.285177,268
7.288422,268
7.291905,268
7.295414,268
7.298867,268
7.302174,268
7.305895,268
7.309251,268
7.312776,268
7.316062,268
7.319355,268
7.322631,268
7.326816,268
7.330113,268
7.333474,268
7.336649,268
7.340143,268
7.343858,268
7.347179,268
7.350492,268
7.353959,268
7.357319,268
7.360734,268
7.364316,268
7.367768,268
7.371219,268
7.377583,268
7.384451,268
7.388521,268
7.391917,268
7.395321,268
7.398726,268
7.402275,268
7.405866,268
7.4094,268
7.412682,268
7.416285,268
7.419504,268
7.423339,268
7.427664,268
7.431138,268
7.434323,268
7.438393,268
7.441631,268
7.445549,268
7.448843,268
7.452183,268
7.455435,268
