experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,raytracker_objectsOnScreenTracker_location_0,first_person_controller_movement_location_0,fpstracker_custom_location_0
tracker,boxer-33b0c4f9-3464-4bc5-aa49-7de6a2e7e92b,1,1,1,1,3.98,38.98094,tracker/boxer-33b0c4f9-3464-4bc5-aa49-7de6a2e7e92b/S001/trackers/raytracker_objectsOnScreenTracker_T001.csv,tracker/boxer-33b0c4f9-3464-4bc5-aa49-7de6a2e7e92b/S001/trackers/first_person_controller_movement_T001.csv,tracker/boxer-33b0c4f9-3464-4bc5-aa49-7de6a2e7e92b/S001/trackers/fpstracker_custom_T001.csv
