time,rayIndex,x,y,objectDetected
5.822597,52,0.25,0.55,Wall1
5.822597,53,0.35,0.55,Wall1
5.822597,54,0.45,0.55,Wall1
5.822597,55,0.55,0.55,Wall1
5.822597,56,0.65,0.55,Wall1
5.822597,57,0.75,0.55,Wall1
5.822597,58,0.85,0.55,functionalDiamond56
5.822597,59,0.95,0.55,functionalDiamond56
5.822597,60,0.05,0.65,Wall1
5.822597,61,0.15,0.65,Wall1
5.822597,62,0.25,0.65,Wall1
5.822597,63,0.35,0.65,Wall1
5.822597,64,0.45,0.65,Wall1
5.822597,65,0.55,0.65,Wall1
5.822597,66,0.65,0.65,Wall1
5.822597,67,0.75,0.65,Wall1
5.822597,68,0.85,0.65,functionalDiamond56
5.822597,69,0.95,0.65,functionalDiamond56
5.822597,70,0.05,0.75,Wall1
5.822597,71,0.15,0.75,Wall1
5.822597,72,0.25,0.75,Wall1
5.822597,73,0.35,0.75,Wall1
5.822597,74,0.45,0.75,Wall1
5.822597,75,0.55,0.75,Wall1
5.822597,76,0.65,0.75,Wall1
5.822597,77,0.75,0.75,Wall1
5.822597,78,0.85,0.75,Wall1
5.822597,79,0.95,0.75,Wall1
5.830927,0,0.05,0.05,Floor
5.830927,1,0.15,0.05,Floor
5.830927,2,0.25,0.05,Floor
5.830927,3,0.35,0.05,Floor
5.830927,4,0.45,0.05,trialStarter
5.830927,5,0.55,0.05,trialStarter
5.830927,6,0.65,0.05,trialStarter
5.830927,7,0.75,0.05,Floor
5.830927,8,0.85,0.05,Floor
5.830927,9,0.95,0.05,Floor
5.830927,10,0.05,0.15,Floor
5.830927,11,0.15,0.15,Floor
5.830927,12,0.25,0.15,Floor
5.830927,13,0.35,0.15,Floor
5.830927,14,0.45,0.15,Floor
5.830927,15,0.55,0.15,Floor
5.830927,16,0.65,0.15,Floor
5.830927,17,0.75,0.15,Floor
5.830927,18,0.85,0.15,Floor
5.830927,19,0.95,0.15,Floor
5.830927,20,0.05,0.25,Floor
5.830927,21,0.15,0.25,Floor
5.830927,22,0.25,0.25,Floor
5.830927,23,0.35,0.25,Floor
5.830927,24,0.45,0.25,Floor
5.830927,25,0.55,0.25,Floor
5.830927,26,0.65,0.25,Floor
5.830927,27,0.75,0.25,Floor
5.830927,28,0.85,0.25,Floor
5.830927,29,0.95,0.25,Floor
5.830927,30,0.05,0.35,Floor
5.830927,31,0.15,0.35,Floor
5.830927,32,0.25,0.35,Floor
5.830927,33,0.35,0.35,Floor
5.830927,34,0.45,0.35,Floor
5.830927,35,0.55,0.35,Floor
5.830927,36,0.65,0.35,Floor
5.830927,37,0.75,0.35,Floor
5.830927,38,0.85,0.35,Floor
5.830927,39,0.95,0.35,Floor
5.830927,40,0.05,0.45,functionalDiamond22
5.830927,41,0.15,0.45,Wall1
5.830927,42,0.25,0.45,Wall1
5.830927,43,0.35,0.45,Wall1
5.830927,44,0.45,0.45,Wall1
5.830927,45,0.55,0.45,Wall1
5.830927,46,0.65,0.45,functionalDiamond70
5.830927,47,0.75,0.45,Wall1
5.830927,48,0.85,0.45,functionalDiamond56
5.830927,49,0.95,0.45,functionalDiamond56
5.830927,50,0.05,0.55,functionalDiamond22
5.830927,51,0.15,0.55,Wall1
5.830927,52,0.25,0.55,Wall1
5.830927,53,0.35,0.55,Wall1
5.830927,54,0.45,0.55,Wall1
5.830927,55,0.55,0.55,Wall1
5.830927,56,0.65,0.55,Wall1
5.830927,57,0.75,0.55,Wall1
5.830927,58,0.85,0.55,functionalDiamond56
5.830927,59,0.95,0.55,functionalDiamond56
5.830927,60,0.05,0.65,Wall1
5.830927,61,0.15,0.65,Wall1
5.830927,62,0.25,0.65,Wall1
5.830927,63,0.35,0.65,Wall1
5.830927,64,0.45,0.65,Wall1
5.830927,65,0.55,0.65,Wall1
5.830927,66,0.65,0.65,Wall1
5.830927,67,0.75,0.65,Wall1
5.830927,68,0.85,0.65,functionalDiamond56
5.830927,69,0.95,0.65,functionalDiamond56
5.830927,70,0.05,0.75,Wall1
5.830927,71,0.15,0.75,Wall1
5.830927,72,0.25,0.75,Wall1
5.830927,73,0.35,0.75,Wall1
5.830927,74,0.45,0.75,Wall1
5.830927,75,0.55,0.75,Wall1
5.830927,76,0.65,0.75,Wall1
5.830927,77,0.75,0.75,Wall1
5.830927,78,0.85,0.75,Wall1
5.830927,79,0.95,0.75,Wall1
5.834716,0,0.05,0.05,Floor
5.834716,1,0.15,0.05,Floor
5.834716,2,0.25,0.05,Floor
5.834716,3,0.35,0.05,Floor
5.834716,4,0.45,0.05,trialStarter
5.834716,5,0.55,0.05,trialStarter
5.834716,6,0.65,0.05,trialStarter
5.834716,7,0.75,0.05,Floor
5.834716,8,0.85,0.05,Floor
5.834716,9,0.95,0.05,Floor
5.834716,10,0.05,0.15,Floor
5.834716,11,0.15,0.15,Floor
5.834716,12,0.25,0.15,Floor
5.834716,13,0.35,0.15,Floor
5.834716,14,0.45,0.15,Floor
5.834716,15,0.55,0.15,Floor
5.834716,16,0.65,0.15,Floor
5.834716,17,0.75,0.15,Floor
5.834716,18,0.85,0.15,Floor
5.834716,19,0.95,0.15,Floor
5.834716,20,0.05,0.25,Floor
5.834716,21,0.15,0.25,Floor
5.834716,22,0.25,0.25,Floor
5.834716,23,0.35,0.25,Floor
5.834716,24,0.45,0.25,Floor
5.834716,25,0.55,0.25,Floor
5.834716,26,0.65,0.25,Floor
5.834716,27,0.75,0.25,Floor
5.834716,28,0.85,0.25,Floor
5.834716,29,0.95,0.25,Floor
5.834716,30,0.05,0.35,Floor
5.834716,31,0.15,0.35,Floor
5.834716,32,0.25,0.35,Floor
5.834716,33,0.35,0.35,Floor
5.834716,34,0.45,0.35,Floor
5.834716,35,0.55,0.35,Floor
5.834716,36,0.65,0.35,Floor
5.834716,37,0.75,0.35,Floor
5.834716,38,0.85,0.35,Floor
5.834716,39,0.95,0.35,Floor
5.834716,40,0.05,0.45,functionalDiamond22
5.834716,41,0.15,0.45,Wall1
5.834716,42,0.25,0.45,Wall1
5.834716,43,0.35,0.45,Wall1
5.834716,44,0.45,0.45,Wall1
5.834716,45,0.55,0.45,Wall1
5.834716,46,0.65,0.45,functionalDiamond70
5.834716,47,0.75,0.45,Wall1
5.834716,48,0.85,0.45,functionalDiamond56
5.834716,49,0.95,0.45,functionalDiamond56
5.834716,50,0.05,0.55,functionalDiamond22
5.834716,51,0.15,0.55,Wall1
5.834716,52,0.25,0.55,Wall1
5.834716,53,0.35,0.55,Wall1
5.834716,54,0.45,0.55,Wall1
5.834716,55,0.55,0.55,Wall1
5.834716,56,0.65,0.55,Wall1
5.834716,57,0.75,0.55,Wall1
5.834716,58,0.85,0.55,functionalDiamond56
5.834716,59,0.95,0.55,functionalDiamond56
5.834716,60,0.05,0.65,Wall1
5.834716,61,0.15,0.65,Wall1
5.834716,62,0.25,0.65,Wall1
5.834716,63,0.35,0.65,Wall1
5.834716,64,0.45,0.65,Wall1
5.834716,65,0.55,0.65,Wall1
5.834716,66,0.65,0.65,Wall1
5.834716,67,0.75,0.65,Wall1
5.834716,68,0.85,0.65,functionalDiamond56
5.834716,69,0.95,0.65,functionalDiamond56
5.834716,70,0.05,0.75,Wall1
5.834716,71,0.15,0.75,Wall1
5.834716,72,0.25,0.75,Wall1
5.834716,73,0.35,0.75,Wall1
5.834716,74,0.45,0.75,Wall1
5.834716,75,0.55,0.75,Wall1
5.834716,76,0.65,0.75,Wall1
5.834716,77,0.75,0.75,Wall1
5.834716,78,0.85,0.75,Wall1
5.834716,79,0.95,0.75,Wall1
5.845591,0,0.05,0.05,Floor
5.845591,1,0.15,0.05,Floor
5.845591,2,0.25,0.05,Floor
5.845591,3,0.35,0.05,Floor
5.845591,4,0.45,0.05,trialStarter
5.845591,5,0.55,0.05,trialStarter
5.845591,6,0.65,0.05,trialStarter
5.845591,7,0.75,0.05,Floor
5.845591,8,0.85,0.05,Floor
5.845591,9,0.95,0.05,Floor
5.845591,10,0.05,0.15,Floor
5.845591,11,0.15,0.15,Floor
5.845591,12,0.25,0.15,Floor
5.845591,13,0.35,0.15,Floor
5.845591,14,0.45,0.15,Floor
5.845591,15,0.55,0.15,Floor
5.845591,16,0.65,0.15,Floor
5.845591,17,0.75,0.15,Floor
5.845591,18,0.85,0.15,Floor
5.845591,19,0.95,0.15,Floor
5.845591,20,0.05,0.25,Floor
5.845591,21,0.15,0.25,Floor
5.845591,22,0.25,0.25,Floor
5.845591,23,0.35,0.25,Floor
5.845591,24,0.45,0.25,Floor
5.845591,25,0.55,0.25,Floor
5.845591,26,0.65,0.25,Floor
5.845591,27,0.75,0.25,Floor
5.845591,28,0.85,0.25,Floor
5.845591,29,0.95,0.25,Floor
5.845591,30,0.05,0.35,Floor
5.845591,31,0.15,0.35,Floor
5.845591,32,0.25,0.35,Floor
5.845591,33,0.35,0.35,Floor
5.845591,34,0.45,0.35,Floor
5.845591,35,0.55,0.35,Floor
5.845591,36,0.65,0.35,Floor
5.845591,37,0.75,0.35,Floor
5.845591,38,0.85,0.35,Floor
5.845591,39,0.95,0.35,Floor
5.845591,40,0.05,0.45,functionalDiamond22
5.845591,41,0.15,0.45,Wall1
5.845591,42,0.25,0.45,Wall1
5.845591,43,0.35,0.45,Wall1
5.845591,44,0.45,0.45,Wall1
5.845591,45,0.55,0.45,Wall1
5.845591,46,0.65,0.45,functionalDiamond70
5.845591,47,0.75,0.45,Wall1
5.845591,48,0.85,0.45,functionalDiamond56
5.845591,49,0.95,0.45,functionalDiamond56
5.845591,50,0.05,0.55,functionalDiamond22
5.845591,51,0.15,0.55,Wall1
5.845591,52,0.25,0.55,Wall1
5.845591,53,0.35,0.55,Wall1
5.845591,54,0.45,0.55,Wall1
5.845591,55,0.55,0.55,Wall1
5.845591,56,0.65,0.55,Wall1
5.845591,57,0.75,0.55,Wall1
5.845591,58,0.85,0.55,functionalDiamond56
5.845591,59,0.95,0.55,functionalDiamond56
5.845591,60,0.05,0.65,Wall1
5.845591,61,0.15,0.65,Wall1
5.845591,62,0.25,0.65,Wall1
5.845591,63,0.35,0.65,Wall1
5.845591,64,0.45,0.65,Wall1
5.845591,65,0.55,0.65,Wall1
