time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
9.523954,-0.588079,0,1.068656,0,153.6738,0
9.558404,-0.518667,0,0.928374,0,156.6913,0
9.57142,-0.459826,0,0.791804,0,158.6972,0
9.578476,-0.459826,0,0.791804,0,159.8324,0
9.583659,-0.411089,0,0.659109,0,160.6109,0
9.589152,-0.411089,0,0.659109,0,161.2703,0
9.594735,-0.411089,0,0.659109,0,161.9568,0
9.600195,-0.370378,0,0.534132,0,162.519,0
9.605632,-0.370378,0,0.534132,0,163.1064,0
9.610569,-0.370378,0,0.534132,0,163.7688,0
9.61554,-0.370378,0,0.534132,0,164.323,0
9.620616,-0.338171,0,0.419377,0,164.9744,0
9.626135,-0.338171,0,0.419377,0,165.5915,0
9.631722,-0.338171,0,0.419377,0,166.1972,0
9.637538,-0.338171,0,0.419377,0,166.7991,0
9.642817,-0.313994,0,0.316306,0,167.2664,0
9.647588,-0.313994,0,0.316306,0,167.7555,0
9.652648,-0.313994,0,0.316306,0,168.1852,0
9.65767,-0.313994,0,0.316306,0,168.5951,0
9.662148,-0.295353,0,0.223898,0,168.9984,0
9.667465,-0.295353,0,0.223898,0,169.4662,0
9.672964,-0.295353,0,0.223898,0,169.9555,0
9.677963,-0.295353,0,0.223898,0,170.5185,0
9.682676,-0.281854,0,0.143065,0,171.1062,0
9.687894,-0.281854,0,0.143065,0,171.7021,0
9.692941,-0.281854,0,0.143065,0,172.3674,0
9.697803,-0.281854,0,0.143065,0,172.9892,0
9.702891,-0.273331,0,0.073764,0,173.7298,0
9.708517,-0.273331,0,0.073764,0,174.51,0
9.71365,-0.273331,0,0.073764,0,175.3034,0
9.718869,-0.273331,0,0.073764,0,175.9678,0
9.723552,-0.269293,0,0.01648,0,176.656,0
9.728761,-0.269293,0,0.01648,0,177.352,0
9.733977,-0.269293,0,0.01648,0,178.0507,0
9.73853,-0.269293,0,0.01648,0,178.7503,0
9.743561,-0.268303,0,-0.028931,0,179.4501,0
9.749584,-0.268303,0,-0.028931,0,180.2168,0
9.754834,-0.268303,0,-0.028931,0,180.9389,0
9.75975,-0.268303,0,-0.028931,0,181.713,0
9.76447,-0.269285,0,-0.061792,0,182.5043,0
9.769637,-0.269285,0,-0.061792,0,183.3015,0
9.775535,-0.269285,0,-0.061792,0,184.2338,0
9.780709,-0.270993,0,-0.084862,0,185.078,0
9.786173,-0.270993,0,-0.084862,0,185.8927,0
9.791141,-0.270993,0,-0.084862,0,186.6976,0
9.796463,-0.270993,0,-0.084862,0,187.4992,0
9.80089,-0.272432,0,-0.095791,0,188.0998,0
9.806439,-0.272432,0,-0.095791,0,188.8333,0
9.811637,-0.272432,0,-0.095791,0,189.4111,0
9.816864,-0.272432,0,-0.095791,0,189.9371,0
9.821476,-0.272433,0,-0.095799,0,190.4457,0
9.827329,-0.272433,0,-0.095799,0,191.0153,0
9.832398,-0.272433,0,-0.095799,0,191.5384,0
9.840445,-0.272433,0,-0.095799,0,192.2462,0
9.845699,-0.272433,0,-0.095799,0,192.8154,0
9.850315,-0.272433,0,-0.095799,0,193.2052,0
9.855117,-0.272433,0,-0.095799,0,193.4017,0
9.860228,-0.272433,0,-0.095799,0,193.4673,0
9.865048,-0.272433,0,-0.095799,0,193.4891,0
9.869296,-0.272433,0,-0.095799,0,193.4964,0
9.87403,-0.272433,0,-0.095799,0,193.4988,0
9.878254,-0.272433,0,-0.095799,0,193.4996,0
9.882901,-0.272433,0,-0.095799,0,193.4999,0
9.888067,-0.272433,0,-0.095799,0,193.5,0
9.892515,-0.272433,0,-0.095799,0,193.5,0
9.896691,-0.272433,0,-0.095799,0,193.5,0
9.90107,-0.272433,0,-0.095799,0,193.5,0
9.905581,-0.272433,0,-0.095799,0,193.5,0
9.909995,-0.272433,0,-0.095799,0,193.5,0
9.914661,-0.272433,0,-0.095799,0,193.5,0
9.918674,-0.272433,0,-0.095799,0,193.5,0
9.923016,-0.272433,0,-0.095799,0,193.5,0
9.928345,-0.272433,0,-0.095799,0,193.5,0
9.933152,-0.272433,0,-0.095799,0,193.5,0
9.937696,-0.272433,0,-0.095799,0,193.5,0
9.942175,-0.272433,0,-0.095799,0,193.5,0
9.946947,-0.272433,0,-0.095799,0,193.5,0
9.951173,-0.272433,0,-0.095799,0,193.5,0
9.955521,-0.272433,0,-0.095799,0,193.5,0
9.95977,-0.272433,0,-0.095799,0,193.5,0
9.964292,-0.272433,0,-0.095799,0,193.5,0
9.969248,-0.272433,0,-0.095799,0,193.5,0
9.973431,-0.272433,0,-0.095799,0,193.5,0
9.97781,-0.272433,0,-0.095799,0,193.5,0
9.981996,-0.272433,0,-0.095799,0,193.5,0
9.986739,-0.272433,0,-0.095799,0,193.5,0
9.99141,-0.272433,0,-0.095799,0,193.5,0
9.996159,-0.272433,0,-0.095799,0,193.5,0
10.00027,-0.272433,0,-0.095799,0,193.5,0
10.00513,-0.272433,0,-0.095799,0,193.5,0
10.00915,-0.272433,0,-0.095799,0,193.5,0
10.01368,-0.272433,0,-0.095799,0,193.5,0
10.01871,-0.272433,0,-0.095799,0,193.5,0
10.02289,-0.272433,0,-0.095799,0,193.5,0
10.02798,-0.272433,0,-0.095799,0,193.5,0
10.03276,-0.272433,0,-0.095799,0,193.5,0
10.04372,-0.272433,0,-0.095799,0,193.5,0
10.05367,-0.272433,0,-0.095799,0,193.5,0
10.0714,-0.272433,0,-0.095799,0,193.7,0
10.0778,-0.272433,0,-0.095799,0,195.1,0
10.08258,-0.272433,0,-0.095799,0,196.3,0
10.08778,-0.272433,0,-0.095799,0,197.7,0
10.09251,-0.272433,0,-0.095799,0,199.5,0
10.0975,-0.272433,0,-0.095799,0,201.5667,0
10.10265,-0.272433,0,-0.095799,0,204.0556,0
10.10788,-0.272433,0,-0.095799,0,206.7518,0
10.11256,-0.272433,0,-0.095799,0,209.7173,0
10.11756,-0.272433,0,-0.095799,0,212.8391,0
10.12278,-0.272433,0,-0.095799,0,216.0797,0
10.12835,-0.272433,0,-0.095799,0,219.5599,0
10.13343,-0.272433,0,-0.095799,0,223.5866,0
10.13914,-0.272433,0,-0.095799,0,227.1956,0
10.14606,-0.272433,0,-0.095799,0,231.4652,0
10.15183,-0.272433,0,-0.095799,0,235.2217,0
10.15699,-0.272433,0,-0.095799,0,238.4073,0
10.16172,-0.272433,0,-0.095799,0,241.2691,0
10.16734,-0.272433,0,-0.095799,0,243.8897,0
10.17241,-0.272433,0,-0.095799,0,246.4299,0
10.17763,-0.272433,0,-0.095799,0,248.6766,0
10.18258,-0.272433,0,-0.095799,0,250.3589,0
10.18796,-0.272433,0,-0.095799,0,251.9863,0
10.19361,-0.272433,0,-0.095799,0,253.8621,0
10.19864,-0.272433,0,-0.095799,0,255.554,0
10.20378,-0.272433,0,-0.095799,0,257.118,0
10.20903,-0.272433,0,-0.095799,0,258.5727,0
10.21397,-0.272433,0,-0.095799,0,260.0576,0
10.22015,-0.272433,0,-0.095799,0,261.5525,0
10.22551,-0.272433,0,-0.095799,0,262.9175,0
10.2303,-0.272433,0,-0.095799,0,263.9725,0
10.23523,-0.272433,0,-0.095799,0,264.9242,0
10.23989,-0.272433,0,-0.095799,0,265.6414,0
10.24478,-0.272433,0,-0.095799,0,266.2805,0
10.25065,-0.272433,0,-0.095799,0,266.8935,0
10.25563,-0.272433,0,-0.095799,0,267.3645,0
10.26186,-0.272433,0,-0.095799,0,267.7215,0
10.26762,-0.272433,0,-0.095799,0,267.9072,0
10.27173,-0.272433,0,-0.095799,0,267.9691,0
10.27637,-0.272433,0,-0.095799,0,267.9897,0
10.2812,-0.272433,0,-0.095799,0,267.9966,0
10.286,-0.272433,0,-0.095799,0,267.9988,0
10.29112,-0.272433,0,-0.095799,0,268.0663,0
10.29647,-0.272433,0,-0.095799,0,268.0888,0
10.3011,-0.272433,0,-0.095799,0,268.1629,0
10.30668,-0.272433,0,-0.095799,0,268.321,0
10.31195,-0.272433,0,-0.095799,0,268.507,0
10.31787,-0.272433,0,-0.095799,0,268.8357,0
10.3228,-0.272433,0,-0.095799,0,269.1453,0
10.32774,-0.272433,0,-0.095799,0,269.5818,0
10.33263,-0.272433,0,-0.095799,0,269.9939,0
10.33758,-0.272433,0,-0.095799,0,270.4647,0
10.3425,-0.272433,0,-0.095799,0,270.9549,0
10.35103,-0.272433,0,-0.095799,0,271.5183,0
10.35868,-0.272433,0,-0.095799,0,272.1728,0
10.36382,-0.272433,0,-0.095799,0,272.7242,0
10.36965,-0.272433,0,-0.095799,0,273.3081,0
10.37473,-0.272433,0,-0.095799,0,273.8361,0
10.38024,-0.272433,0,-0.095799,0,274.4787,0
10.3907,-0.272433,0,-0.095799,0,275.6929,0
10.39722,-0.272433,0,-0.095799,0,276.831,0
10.40257,-0.272433,0,-0.095799,0,277.677,0
10.40868,-0.272433,0,-0.095799,0,278.4924,0
10.41362,-0.272433,0,-0.095799,0,279.2308,0
10.41856,-0.272433,0,-0.095799,0,279.9436,0
10.42354,-0.272433,0,-0.095799,0,280.7145,0
10.42925,-0.272433,0,-0.095799,0,281.6382,0
10.43416,-0.272433,0,-0.095799,0,282.3461,0
10.43884,-0.272433,0,-0.095799,0,283.1821,0
10.44396,-0.272433,0,-0.095799,0,284.0607,0
10.44971,-0.272433,0,-0.095799,0,285.0869,0
10.45489,-0.272433,0,-0.095799,0,286.029,0
10.45966,-0.272433,0,-0.095799,0,286.943,0
10.46468,-0.272433,0,-0.095799,0,287.7144,0
10.47019,-0.272433,0,-0.095799,0,288.5048,0
10.47482,-0.272433,0,-0.095799,0,289.235,0
10.47959,-0.272433,0,-0.095799,0,289.8117,0
10.48454,-0.272433,0,-0.095799,0,290.4039,0
10.49015,-0.272433,0,-0.095799,0,290.868,0
10.49476,-0.272433,0,-0.095799,0,291.2893,0
10.49945,-0.272433,0,-0.095799,0,291.6298,0
10.50484,-0.272433,0,-0.095799,0,291.8766,0
10.50973,-0.272433,0,-0.095799,0,292.0922,0
10.51424,-0.272433,0,-0.095799,0,292.2308,0
10.51909,-0.272433,0,-0.095799,0,292.277,0
10.52318,-0.272433,0,-0.095799,0,292.2924,0
10.52849,-0.272433,0,-0.095799,0,292.2975,0
10.53375,-0.272433,0,-0.095799,0,292.3659,0
10.53856,-0.272433,0,-0.095799,0,292.3887,0
10.5426,-0.272433,0,-0.095799,0,292.3962,0
10.54797,-0.272433,0,-0.095799,0,292.3987,0
10.55236,-0.272433,0,-0.095799,0,292.3996,0
10.55641,-0.272433,0,-0.095799,0,292.3999,0
10.56094,-0.272433,0,-0.095799,0,292.4,0
10.56563,-0.272433,0,-0.095799,0,292.4,0
10.56994,-0.272433,0,-0.095799,0,292.4,0
10.57451,-0.272433,0,-0.095799,0,292.4,0
10.57933,-0.272433,0,-0.095799,0,292.4667,0
10.58351,-0.272433,0,-0.095799,0,292.489,0
10.58827,-0.272433,0,-0.095799,0,292.4963,0
10.59223,-0.272433,0,-0.095799,0,292.4988,0
10.59647,-0.272433,0,-0.095799,0,292.4996,0
10.60117,-0.272433,0,-0.095799,0,292.5666,0
10.60608,-0.272433,0,-0.095799,0,292.5889,0
10.6104,-0.272433,0,-0.095799,0,292.5963,0
10.61461,-0.272433,0,-0.095799,0,292.5988,0
10.61899,-0.272433,0,-0.095799,0,292.6663,0
10.62441,-0.272433,0,-0.095799,0,292.6888,0
10.6297,-0.272433,0,-0.095799,0,292.763,0
10.63413,-0.272433,0,-0.095799,0,292.7877,0
10.63896,-0.272433,0,-0.095799,0,292.8626,0
10.64408,-0.272433,0,-0.095799,0,292.9543,0
10.64868,-0.272433,0,-0.095799,0,292.9848,0
10.65359,-0.272433,0,-0.095799,0,293.0617,0
10.65853,-0.272433,0,-0.095799,0,293.1539,0
10.66346,-0.272433,0,-0.095799,0,293.2514,0
10.66804,-0.272433,0,-0.095799,0,293.2839,0
10.67285,-0.272433,0,-0.095799,0,293.3614,0
10.67776,-0.272433,0,-0.095799,0,293.3871,0
10.68252,-0.272433,0,-0.095799,0,293.3958,0
10.68731,-0.272433,0,-0.095799,0,293.3987,0
10.69248,-0.272433,0,-0.095799,0,293.3996,0
10.69831,-0.272433,0,-0.095799,0,293.3999,0
10.70282,-0.278816,0,-0.093037,0,293.4,0
10.70757,-0.278816,0,-0.093037,0,293.4,0
10.71271,-0.278816,0,-0.093037,0,293.4,0
10.71766,-0.278816,0,-0.093037,0,293.4,0
10.72201,-0.295764,0,-0.085703,0,293.4,0
10.72752,-0.295764,0,-0.085703,0,293.4,0
10.73219,-0.295764,0,-0.085703,0,293.4,0
10.73667,-0.295764,0,-0.085703,0,293.4,0
10.74176,-0.323588,0,-0.073663,0,293.4,0
10.74696,-0.323588,0,-0.073663,0,293.4,0
10.75149,-0.323588,0,-0.073663,0,293.4,0
10.75641,-0.323588,0,-0.073663,0,293.4,0
10.76175,-0.35654,0,-0.059403,0,293.4,0
10.76848,-0.35654,0,-0.059403,0,293.4,0
10.77323,-0.35654,0,-0.059403,0,293.4,0
10.77805,-0.35654,0,-0.059403,0,293.4,0
10.78344,-0.37755,0,-0.050311,0,293.4,0
10.78864,-0.37755,0,-0.050311,0,293.4,0
10.79272,-0.37755,0,-0.050311,0,293.4,0
10.79743,-0.37755,0,-0.050311,0,293.3333,0
10.80222,-0.388223,0,-0.045707,0,293.3111,0
10.80725,-0.388223,0,-0.045707,0,293.2371,0
10.81186,-0.388223,0,-0.045707,0,293.1457,0
10.81677,-0.388223,0,-0.045707,0,292.9152,0
10.8218,-0.38824,0,-0.0457,0,292.7051,0
10.82757,-0.38824,0,-0.0457,0,292.3684,0
10.83265,-0.38824,0,-0.0457,0,292.0561,0
10.83794,-0.38824,0,-0.0457,0,291.752,0
10.84301,-0.38824,0,-0.0457,0,291.4507,0
10.84874,-0.38824,0,-0.0457,0,291.0836,0
10.85412,-0.38824,0,-0.0457,0,290.8279,0
10.85951,-0.38824,0,-0.0457,0,290.476,0
10.86469,-0.38824,0,-0.0457,0,290.092,0
10.87017,-0.38824,0,-0.0457,0,289.764,0
10.87494,-0.38824,0,-0.0457,0,289.4547,0
10.87975,-0.38824,0,-0.0457,0,289.2182,0
10.88432,-0.38824,0,-0.0457,0,289.0061,0
10.88932,-0.38824,0,-0.0457,0,288.6687,0
10.89467,-0.38824,0,-0.0457,0,288.3562,0
10.89956,-0.38824,0,-0.0457,0,287.9854,0
10.90434,-0.38824,0,-0.0457,0,287.5951,0
10.90972,-0.38824,0,-0.0457,0,287.1984,0
10.91478,-0.38824,0,-0.0457,0,286.7994,0
10.9198,-0.38824,0,-0.0457,0,286.3331,0
10.92459,-0.38824,0,-0.0457,0,285.8444,0
10.93006,-0.38824,0,-0.0457,0,285.3481,0
10.93505,-0.38824,0,-0.0457,0,284.7827,0
10.93973,-0.38824,0,-0.0457,0,284.1942,0
10.94459,-0.38824,0,-0.0457,0,283.6647,0
10.94986,-0.38824,0,-0.0457,0,283.0883,0
10.95485,-0.38824,0,-0.0457,0,282.4294,0
10.95946,-0.38824,0,-0.0457,0,281.8098,0
10.96464,-0.38824,0,-0.0457,0,281.1366,0
10.97053,-0.38824,0,-0.0457,0,280.5789,0
10.97519,-0.38824,0,-0.0457,0,280.1929,0
10.97965,-0.38824,0,-0.0457,0,279.9309,0
10.98424,-0.38824,0,-0.0457,0,279.7103,0
10.9889,-0.38824,0,-0.0457,0,279.6368,0
10.99365,-0.38824,0,-0.0457,0,279.5456,0
10.99879,-0.38824,0,-0.0457,0,279.5152,0
11.00309,-0.38824,0,-0.0457,0,279.5051,0
11.00767,-0.38824,0,-0.0457,0,279.5017,0
11.01222,-0.38824,0,-0.0457,0,279.5005,0
11.01689,-0.38824,0,-0.0457,0,279.5002,0
11.02087,-0.38824,0,-0.0457,0,279.5001,0
11.02597,-0.38824,0,-0.0457,0,279.5,0
11.03007,-0.38824,0,-0.0457,0,279.5,0
11.03439,-0.38824,0,-0.0457,0,279.5,0
11.0392,-0.38824,0,-0.0457,0,279.5,0
11.0432,-0.38824,0,-0.0457,0,279.5,0
11.04802,-0.38824,0,-0.0457,0,279.5,0
11.05234,-0.38824,0,-0.0457,0,279.5,0
11.05638,-0.38824,0,-0.0457,0,279.5,0
11.06088,-0.38824,0,-0.0457,0,279.5,0
11.06552,-0.38824,0,-0.0457,0,279.5,0
11.06952,-0.38824,0,-0.0457,0,279.5,0
11.07423,-0.38824,0,-0.0457,0,279.5,0
11.07861,-0.38824,0,-0.0457,0,279.5,0
11.08317,-0.38824,0,-0.0457,0,279.5,0
11.08805,-0.38824,0,-0.0457,0,279.5,0
11.09237,-0.38824,0,-0.0457,0,279.5,0
11.09698,-0.38824,0,-0.0457,0,279.4333,0
11.10163,-0.38824,0,-0.0457,0,279.4111,0
11.10697,-0.38824,0,-0.0457,0,279.4037,0
11.11141,-0.38824,0,-0.0457,0,279.4012,0
11.11661,-0.38824,0,-0.0457,0,279.4004,0
11.12107,-0.38824,0,-0.0457,0,279.3334,0
11.12611,-0.38824,0,-0.0457,0,279.3111,0
11.13137,-0.38824,0,-0.0457,0,279.3037,0
11.1368,-0.38824,0,-0.0457,0,279.2345,0
11.14191,-0.38824,0,-0.0457,0,279.1448,0
11.14689,-0.38824,0,-0.0457,0,278.9816,0
11.15206,-0.38824,0,-0.0457,0,278.8605,0
11.15697,-0.38824,0,-0.0457,0,278.6201,0
11.16156,-0.38824,0,-0.0457,0,278.4067,0
11.16686,-0.38824,0,-0.0457,0,278.2022,0
11.17203,-0.38824,0,-0.0457,0,277.8674,0
11.17678,-0.38824,0,-0.0457,0,277.4891,0
11.18147,-0.38824,0,-0.0457,0,277.0963,0
11.18676,-0.38824,0,-0.0457,0,276.6987,0
11.19215,-0.38824,0,-0.0457,0,276.2995,0
11.20322,-0.38824,0,-0.0457,0,275.5665,0
11.21226,-0.38824,0,-0.0457,0,274.7888,0
11.22996,-0.38824,0,-0.0457,0,273.7296,0
11.23567,-0.38824,0,-0.0457,0,272.2432,0
11.24079,-0.38824,0,-0.0457,0,271.4143,0
11.24588,-0.38824,0,-0.0457,0,270.8047,0
11.25057,-0.38824,0,-0.0457,0,270.3349,0
11.25536,-0.38824,0,-0.0457,0,269.9116,0
11.26176,-0.38824,0,-0.0457,0,269.5705,0
11.26678,-0.38824,0,-0.0457,0,269.2568,0
11.27196,-0.38824,0,-0.0457,0,268.9523,0
11.27699,-0.38824,0,-0.0457,0,268.7841,0
11.28218,-0.38824,0,-0.0457,0,268.5947,0
11.28742,-0.38824,0,-0.0457,0,268.4649,0
11.29242,-0.38824,0,-0.0457,0,268.2883,0
11.29697,-0.38824,0,-0.0457,0,268.2294,0
11.30183,-0.38824,0,-0.0457,0,268.1431,0
11.30658,-0.38824,0,-0.0457,0,268.1143,0
11.31098,-0.38824,0,-0.0457,0,268.1047,0
11.3155,-0.38824,0,-0.0457,0,268.1015,0
11.31993,-0.38824,0,-0.0457,0,268.1005,0
11.32483,-0.38824,0,-0.0457,0,268.1001,0
11.32984,-0.38824,0,-0.0457,0,268.1,0
11.33448,-0.38824,0,-0.0457,0,268.0999,0
11.33904,-0.38824,0,-0.0457,0,268.0999,0
11.34358,-0.38824,0,-0.0457,0,268.0999,0
11.34817,-0.38824,0,-0.0457,0,268.0999,0
11.3529,-0.38824,0,-0.0457,0,268.0999,0
11.35726,-0.38824,0,-0.0457,0,268.0999,0
11.36149,-0.38824,0,-0.0457,0,268.0999,0
11.36664,-0.38824,0,-0.0457,0,268.0999,0
11.37101,-0.38824,0,-0.0457,0,268.0999,0
11.37511,-0.38824,0,-0.0457,0,268.0999,0
11.37981,-0.38824,0,-0.0457,0,268.0999,0
11.38378,-0.38824,0,-0.0457,0,268.0999,0
11.38859,-0.38824,0,-0.0457,0,268.0999,0
11.39321,-0.38824,0,-0.0457,0,268.0999,0
11.39762,-0.38824,0,-0.0457,0,268.0999,0
11.40191,-0.38824,0,-0.0457,0,268.0999,0
11.40675,-0.38824,0,-0.0457,0,268.0999,0
11.41081,-0.38824,0,-0.0457,0,268.0999,0
11.41535,-0.38824,0,-0.0457,0,268.0999,0
11.42005,-0.38824,0,-0.0457,0,268.0999,0
11.42456,-0.38824,0,-0.0457,0,268.0999,0
11.43004,-0.38824,0,-0.0457,0,268.0999,0
11.43546,-0.38824,0,-0.0457,0,268.0999,0
11.43952,-0.38824,0,-0.0457,0,268.0999,0
11.44393,-0.397503,0,-0.046008,0,268.0999,0
11.44915,-0.397503,0,-0.046008,0,268.0999,0
11.45335,-0.397503,0,-0.046008,0,268.0999,0
11.4581,-0.397503,0,-0.046008,0,268.0999,0
11.46254,-0.417925,0,-0.046685,0,268.0999,0
11.46711,-0.417925,0,-0.046685,0,268.0999,0
11.4715,-0.417925,0,-0.046685,0,268.0999,0
11.47588,-0.417925,0,-0.046685,0,268.0999,0
11.4799,-0.417925,0,-0.046685,0,268.0999,0
11.48473,-0.451659,0,-0.047804,0,268.0999,0
11.48934,-0.451659,0,-0.047804,0,268.0999,0
11.49341,-0.451659,0,-0.047804,0,268.0999,0
11.4982,-0.451659,0,-0.047804,0,268.0999,0
11.50246,-0.496023,0,-0.049276,0,268.0999,0
11.50709,-0.496023,0,-0.049276,0,268.0999,0
11.51164,-0.496023,0,-0.049276,0,268.0999,0
11.51581,-0.496023,0,-0.049276,0,268.0999,0
11.52018,-0.55101,0,-0.0511,0,268.0999,0
11.52506,-0.55101,0,-0.0511,0,268.0999,0
11.52905,-0.55101,0,-0.0511,0,268.0999,0
11.5335,-0.55101,0,-0.0511,0,268.0999,0
11.5378,-0.55101,0,-0.0511,0,268.0999,0
11.5419,-0.619023,0,-0.053356,0,268.0999,0
11.54668,-0.619023,0,-0.053356,0,268.0999,0
11.55091,-0.619023,0,-0.053356,0,268.0999,0
11.55517,-0.619023,0,-0.053356,0,268.0999,0
11.5595,-0.619023,0,-0.053356,0,268.0999,0
11.56364,-0.700073,0,-0.056045,0,268.0999,0
11.56826,-0.700073,0,-0.056045,0,268.0999,0
11.57273,-0.700073,0,-0.056045,0,268.0999,0
