time,rayIndex,x,y,objectDetected
9.558404,61,0.15,0.65,Floor
9.558404,62,0.25,0.65,Floor
9.558404,63,0.35,0.65,Floor
9.558404,64,0.45,0.65,Floor
9.558404,65,0.55,0.65,Floor
9.558404,66,0.65,0.65,Floor
9.558404,67,0.75,0.65,Floor
9.558404,68,0.85,0.65,Floor
9.558404,69,0.95,0.65,Floor
9.558404,70,0.05,0.75,Floor
9.558404,71,0.15,0.75,Floor
9.558404,72,0.25,0.75,Floor
9.558404,73,0.35,0.75,Floor
9.558404,74,0.45,0.75,Floor
9.558404,75,0.55,0.75,Floor
9.558404,76,0.65,0.75,Floor
9.558404,77,0.75,0.75,Floor
9.558404,78,0.85,0.75,Floor
9.558404,79,0.95,0.75,Floor
9.558404,80,0.05,0.85,Wall2
9.558404,81,0.15,0.85,Cube86
9.558404,82,0.25,0.85,Cube29
9.558404,83,0.35,0.85,Wall3
9.558404,84,0.45,0.85,Wall3
9.558404,85,0.55,0.85,Wall3
9.558404,86,0.65,0.85,Wall3
9.558404,87,0.75,0.85,Wall3
9.558404,88,0.85,0.85,Cube33
9.558404,89,0.95,0.85,Wall3
9.558404,90,0.05,0.95,Wall2
9.558404,91,0.15,0.95,Wall2
9.558404,92,0.25,0.95,Wall2
9.558404,93,0.35,0.95,Wall3
9.558404,94,0.45,0.95,Wall3
9.558404,95,0.55,0.95,Wall3
9.558404,96,0.65,0.95,Wall3
9.558404,97,0.75,0.95,Wall3
9.558404,98,0.85,0.95,Wall3
9.558404,99,0.95,0.95,Wall3
9.57142,0,0.05,0.05,Floor
9.57142,1,0.15,0.05,trialStarter
9.57142,2,0.25,0.05,trialStarter
9.57142,3,0.35,0.05,trialStarter
9.57142,4,0.45,0.05,trialStarter
9.57142,5,0.55,0.05,trialStarter
9.57142,6,0.65,0.05,trialStarter
9.57142,7,0.75,0.05,trialStarter
9.57142,8,0.85,0.05,Floor
9.57142,9,0.95,0.05,Floor
9.57142,10,0.05,0.15,Floor
9.57142,11,0.15,0.15,Floor
9.57142,12,0.25,0.15,trialStarter
9.57142,13,0.35,0.15,trialStarter
9.57142,14,0.45,0.15,trialStarter
9.57142,15,0.55,0.15,trialStarter
9.57142,16,0.65,0.15,trialStarter
9.57142,17,0.75,0.15,Floor
9.57142,18,0.85,0.15,Floor
9.57142,19,0.95,0.15,Floor
9.57142,20,0.05,0.25,Floor
9.57142,21,0.15,0.25,Floor
9.57142,22,0.25,0.25,trialStarter
9.57142,23,0.35,0.25,trialStarter
9.57142,24,0.45,0.25,trialStarter
9.57142,25,0.55,0.25,trialStarter
9.57142,26,0.65,0.25,trialStarter
9.57142,27,0.75,0.25,Floor
9.57142,28,0.85,0.25,Floor
9.57142,29,0.95,0.25,Floor
9.57142,30,0.05,0.35,Floor
9.57142,31,0.15,0.35,Floor
9.57142,32,0.25,0.35,Floor
9.57142,33,0.35,0.35,trialStarter
9.57142,34,0.45,0.35,trialStarter
9.57142,35,0.55,0.35,trialStarter
9.57142,36,0.65,0.35,Floor
9.57142,37,0.75,0.35,Floor
9.57142,38,0.85,0.35,Floor
9.57142,39,0.95,0.35,Floor
9.57142,40,0.05,0.45,Floor
9.57142,41,0.15,0.45,Floor
9.57142,42,0.25,0.45,Floor
9.57142,43,0.35,0.45,Floor
9.57142,44,0.45,0.45,trialStarter
9.57142,45,0.55,0.45,Floor
9.57142,46,0.65,0.45,Floor
9.57142,47,0.75,0.45,Floor
9.57142,48,0.85,0.45,Floor
9.57142,49,0.95,0.45,Floor
9.57142,50,0.05,0.55,Floor
9.57142,51,0.15,0.55,Floor
9.57142,52,0.25,0.55,Floor
9.57142,53,0.35,0.55,Floor
9.57142,54,0.45,0.55,Floor
9.57142,55,0.55,0.55,Floor
9.57142,56,0.65,0.55,Floor
9.57142,57,0.75,0.55,Floor
9.57142,58,0.85,0.55,Floor
9.57142,59,0.95,0.55,Floor
9.57142,60,0.05,0.65,Floor
9.57142,61,0.15,0.65,Floor
9.57142,62,0.25,0.65,Floor
9.57142,63,0.35,0.65,Floor
9.57142,64,0.45,0.65,Floor
9.57142,65,0.55,0.65,Floor
9.57142,66,0.65,0.65,Floor
9.57142,67,0.75,0.65,Floor
9.57142,68,0.85,0.65,Floor
9.57142,69,0.95,0.65,Floor
9.57142,70,0.05,0.75,Floor
9.57142,71,0.15,0.75,Floor
9.57142,72,0.25,0.75,Floor
9.57142,73,0.35,0.75,Floor
9.57142,74,0.45,0.75,Floor
9.57142,75,0.55,0.75,Floor
9.57142,76,0.65,0.75,Floor
9.57142,77,0.75,0.75,Floor
9.57142,78,0.85,0.75,Floor
9.57142,79,0.95,0.75,Floor
9.57142,80,0.05,0.85,Wall2
9.57142,81,0.15,0.85,Wall2
9.57142,82,0.25,0.85,Cube29
9.57142,83,0.35,0.85,Wall3
9.57142,84,0.45,0.85,Wall3
9.57142,85,0.55,0.85,Cube31
9.57142,86,0.65,0.85,Wall3
9.57142,87,0.75,0.85,Wall3
9.57142,88,0.85,0.85,Wall3
9.57142,89,0.95,0.85,Wall3
9.57142,90,0.05,0.95,Wall2
9.57142,91,0.15,0.95,Wall2
9.57142,92,0.25,0.95,Wall2
9.57142,93,0.35,0.95,Wall3
9.57142,94,0.45,0.95,Wall3
9.57142,95,0.55,0.95,Wall3
9.57142,96,0.65,0.95,Wall3
9.57142,97,0.75,0.95,Wall3
9.57142,98,0.85,0.95,Wall3
9.57142,99,0.95,0.95,Wall3
9.578476,0,0.05,0.05,Floor
9.578476,1,0.15,0.05,trialStarter
9.578476,2,0.25,0.05,trialStarter
